,Degree,Country,Year,Undergraduate_enrollment,Total,Percentage,Undergraduate_enrollment_Lag,Change_rate,Proportional_Change,Tertiary Enrollment (%),Government expenditure on tertiary education (%),Individuals using the Internet (%)
1336,"Agriculture, forestry, fisheries and veterinary",Latvia,2020,214,15594,1.3723226882134154,194.0,10.309278350515463,0.14147656579519743,,88.898,94.5108337402344
1337,"Agriculture, forestry, fisheries and veterinary",Latvia,2021,209,14817,1.4105419450631032,214.0,-2.336448598130841,-0.03295658750147437,,91.1796,93.4839324951172
1338,"Agriculture, forestry, fisheries and veterinary",Latvia,2022,218,15157,1.4382793428778782,209.0,4.30622009569378,0.061935474095219635,,91.0301,91.3303680419922
1339,Arts and humanities,Latvia,2014,1791,16937,10.574481903524827,2031.0,-11.816838995568684,-1.2495695011550754,21.31183,75.8261,70.8979415893555
1340,Arts and humanities,Latvia,2015,1509,15978,9.444235824258355,1791.0,-15.745393634840871,-1.4870321063321363,22.0921,79.2006,74.2998809814453
1341,Arts and humanities,Latvia,2016,1420,15718,9.034228273317217,1509.0,-5.89794565937707,-0.5328338743043288,16.04117,79.8421,80.6048126220703
1342,Arts and humanities,Latvia,2017,1235,14949,8.261422168706938,1420.0,-13.028169014084506,-1.0763120431061854,,80.1141,88.0574264526367
1343,Arts and humanities,Latvia,2018,1269,13926,9.112451529513141,1235.0,2.753036437246964,0.250869110933965,,83.5772,93.0244827270508
1344,Arts and humanities,Latvia,2019,1390,14639,9.495184097274404,1269.0,9.535066981875492,0.9053721637275041,,86.1355,94.8645324707031
1345,Arts and humanities,Latvia,2020,1387,15594,8.894446582018725,1390.0,-0.2158273381294964,-0.01919664729932099,,88.898,94.5108337402344
1346,Arts and humanities,Latvia,2021,1368,14817,9.232638185867584,1387.0,-1.36986301369863,-0.12647449569681624,,91.1796,93.4839324951172
1347,Arts and humanities,Latvia,2022,1585,15157,10.457214488355216,1368.0,15.862573099415206,1.658783292377984,,91.0301,91.3303680419922
1348,"Business, administration and law",Latvia,2014,4512,16937,26.63990080887997,6134.0,-26.442777958917507,-7.044329819367999,21.31183,75.8261,70.8979415893555
1349,"Business, administration and law",Latvia,2015,4604,15978,28.814620102641133,4512.0,2.039007092198582,0.5875321474829309,22.0921,79.2006,74.2998809814453
1350,"Business, administration and law",Latvia,2016,4300,15718,27.357170123425373,4604.0,-6.602953953084274,-1.8063813461167055,16.04117,79.8421,80.6048126220703
1351,"Business, administration and law",Latvia,2017,3699,14949,24.744130042143286,4300.0,-13.976744186046512,-3.45842375705305,,80.1141,88.0574264526367
1352,"Business, administration and law",Latvia,2018,3675,13926,26.389487289961224,3699.0,-0.6488240064882401,-0.1712213287264313,,83.5772,93.0244827270508
1353,"Business, administration and law",Latvia,2019,3720,14639,25.411571828676824,3675.0,1.2244897959183674,0.31116210402461414,,86.1355,94.8645324707031
1354,"Business, administration and law",Latvia,2020,4677,15594,29.992304732589457,3720.0,25.725806451612904,7.715762265883901,,88.898,94.5108337402344
1355,"Business, administration and law",Latvia,2021,4192,14817,28.29182695552406,4677.0,-10.369895231986316,-2.9338328145027086,,91.1796,93.4839324951172
1356,"Business, administration and law",Latvia,2022,3876,15157,25.572342811902093,4192.0,-7.538167938931298,-1.9276861470804059,,91.0301,91.3303680419922
1357,Education,Latvia,2014,1077,16937,6.35885930211962,1334.0,-19.26536731634183,-1.2250576016827155,21.31183,75.8261,70.8979415893555
1358,Education,Latvia,2015,1195,15978,7.479033671298035,1077.0,10.95636025998143,0.8194298729927282,22.0921,79.2006,74.2998809814453
1359,Education,Latvia,2016,1124,15718,7.151037027611656,1195.0,-5.941422594142259,-0.4248733296739979,16.04117,79.8421,80.6048126220703
1360,Education,Latvia,2017,1135,14949,7.592481102414877,1124.0,0.9786476868327402,0.07430364068199613,,80.1141,88.0574264526367
1361,Education,Latvia,2018,894,13926,6.419646704006894,1135.0,-21.233480176211454,-1.3631144102781159,,83.5772,93.0244827270508
1362,Education,Latvia,2019,928,14639,6.339230821777444,894.0,3.803131991051454,0.24108931536961192,,86.1355,94.8645324707031
1363,Education,Latvia,2020,793,15594,5.08528921380018,928.0,-14.547413793103448,-0.7397780645075692,,88.898,94.5108337402344
1364,Education,Latvia,2021,622,14817,4.197880812580144,793.0,-21.563682219419924,-0.9052176783747853,,91.1796,93.4839324951172
1365,Education,Latvia,2022,613,15157,4.04433595038596,622.0,-1.4469453376205788,-0.058519330471822575,,91.0301,91.3303680419922
1366,"Engineering, manufacturing and construction",Latvia,2014,3225,16937,19.04115250634705,3444.0,-6.358885017421604,-1.2108049938705008,21.31183,75.8261,70.8979415893555
1367,"Engineering, manufacturing and construction",Latvia,2015,3216,15978,20.127675553886593,3225.0,-0.27906976744186046,-0.05617025735968352,22.0921,79.2006,74.2998809814453
1368,"Engineering, manufacturing and construction",Latvia,2016,3067,15718,19.512660643847816,3216.0,-4.633084577114428,-0.90403807087479,16.04117,79.8421,80.6048126220703
1369,"Engineering, manufacturing and construction",Latvia,2017,2995,14949,20.03478493544719,3067.0,-2.34757091620476,-0.47033078426873076,,80.1141,88.0574264526367
1370,"Engineering, manufacturing and construction",Latvia,2018,2657,13926,19.079419790320266,2995.0,-11.285475792988315,-2.1532033018792154,,83.5772,93.0244827270508
1371,"Engineering, manufacturing and construction",Latvia,2019,2801,14639,19.133820616162307,2657.0,5.419646217538578,1.036985385294457,,86.1355,94.8645324707031
1372,"Engineering, manufacturing and construction",Latvia,2020,2642,15594,16.942413748877772,2801.0,-5.67654409139593,-0.961743586601773,,88.898,94.5108337402344
1373,"Engineering, manufacturing and construction",Latvia,2021,2647,14817,17.86461496929203,2642.0,0.18925056775170326,0.033808885256040935,,91.1796,93.4839324951172
1374,"Engineering, manufacturing and construction",Latvia,2022,2608,15157,17.20657122121792,2647.0,-1.4733660748016624,-0.25351578301001093,,91.0301,91.3303680419922
1375,Health and welfare,Latvia,2014,1659,16937,9.795123103265041,2149.0,-22.80130293159609,-2.2334156912982177,21.31183,75.8261,70.8979415893555
1376,Health and welfare,Latvia,2015,795,15978,4.975591438227563,1659.0,-52.07956600361664,-2.591266427142022,22.0921,79.2006,74.2998809814453
1377,Health and welfare,Latvia,2016,938,15718,5.967680366458837,795.0,17.9874213836478,1.0734318143441681,16.04117,79.8421,80.6048126220703
1378,Health and welfare,Latvia,2017,910,14949,6.087363703257743,938.0,-2.9850746268656714,-0.18171234935097738,,80.1141,88.0574264526367
1379,Health and welfare,Latvia,2018,783,13926,5.622576475657044,910.0,-13.956043956043956,-0.7846892444048842,,83.5772,93.0244827270508
1380,Health and welfare,Latvia,2019,907,14639,6.195778400163945,783.0,15.836526181353769,0.9811960684806249,,86.1355,94.8645324707031
1381,Health and welfare,Latvia,2020,1043,15594,6.688469924329871,907.0,14.994487320837926,1.0029017747617004,,88.898,94.5108337402344
1382,Health and welfare,Latvia,2021,1003,14817,6.769251535398529,1043.0,-3.8350910834132312,-0.2596069620478822,,91.1796,93.4839324951172
1383,Health and welfare,Latvia,2022,1513,15157,9.98218644850564,1003.0,50.847457627118644,5.075688024663885,,91.0301,91.3303680419922
1384,Information and communication technologies,Latvia,2014,1091,16937,6.44151856881384,1180.0,-7.5423728813559325,-0.4858433496817218,21.31183,75.8261,70.8979415893555
1385,Information and communication technologies,Latvia,2015,1122,15978,7.022155463762673,1091.0,2.841429880843263,0.1995296236266204,22.0921,79.2006,74.2998809814453
1386,Information and communication technologies,Latvia,2016,1233,15718,7.844509479577554,1122.0,9.893048128342247,0.7760610982469774,16.04117,79.8421,80.6048126220703
1387,Information and communication technologies,Latvia,2017,1219,14949,8.154391598100208,1233.0,-1.1354420113544201,-0.09258838797518484,,80.1141,88.0574264526367
1388,Information and communication technologies,Latvia,2018,1266,13926,9.090909090909092,1219.0,3.855619360131255,0.3505108509210232,,83.5772,93.0244827270508
1389,Information and communication technologies,Latvia,2019,1308,14639,8.935036546212173,1266.0,3.3175355450236967,0.2964230133814465,,86.1355,94.8645324707031
1390,Information and communication technologies,Latvia,2020,1531,15594,9.817878671283827,1308.0,17.04892966360856,1.6738432291256065,,88.898,94.5108337402344
1391,Information and communication technologies,Latvia,2021,1556,14817,10.501451035972194,1531.0,1.6329196603527107,0.17148025858870336,,91.1796,93.4839324951172
1392,Information and communication technologies,Latvia,2022,1538,15157,10.147126740120077,1556.0,-1.1568123393316194,-0.11738321421732736,,91.0301,91.3303680419922
1393,"Natural sciences, mathematics and statistics",Latvia,2014,444,16937,2.6214796008738266,447.0,-0.6711409395973155,-0.017593822824656553,21.31183,75.8261,70.8979415893555
1394,"Natural sciences, mathematics and statistics",Latvia,2015,539,15978,3.373388409062461,444.0,21.396396396396398,0.7217835559930942,22.0921,79.2006,74.2998809814453
1395,"Natural sciences, mathematics and statistics",Latvia,2016,588,15718,3.7409339610637486,539.0,9.090909090909092,0.34008490555124987,16.04117,79.8421,80.6048126220703
1396,"Natural sciences, mathematics and statistics",Latvia,2017,611,14949,4.087229915044484,588.0,3.9115646258503403,0.15987463953405298,,80.1141,88.0574264526367
1397,"Natural sciences, mathematics and statistics",Latvia,2018,550,13926,3.949447077409163,611.0,-9.983633387888707,-0.3942983170572159,,83.5772,93.0244827270508
1398,"Natural sciences, mathematics and statistics",Latvia,2019,555,14639,3.7912425712138806,550.0,0.9090909090909091,0.034465841556489824,,86.1355,94.8645324707031
1399,"Natural sciences, mathematics and statistics",Latvia,2020,567,15594,3.636013851481339,555.0,2.1621621621621623,0.07861651570770463,,88.898,94.5108337402344
1400,"Natural sciences, mathematics and statistics",Latvia,2021,597,14817,4.029155699534319,567.0,5.291005291005291,0.21318284124520206,,91.1796,93.4839324951172
1401,"Natural sciences, mathematics and statistics",Latvia,2022,534,15157,3.523124628884344,597.0,-10.552763819095476,-0.3717870211385488,,91.0301,91.3303680419922
1402,Services,Latvia,2014,1098,16937,6.482848202160949,1418.0,-22.566995768688294,-1.4629840794721467,21.31183,75.8261,70.8979415893555
1403,Services,Latvia,2015,1062,15978,6.646639128802103,1098.0,-3.278688524590164,-0.2179225943869542,22.0921,79.2006,74.2998809814453
1404,Services,Latvia,2016,1291,15718,8.213513169614455,1062.0,21.563088512241055,1.7710871147285405,16.04117,79.8421,80.6048126220703
1405,Services,Latvia,2017,1177,14949,7.873436350257542,1291.0,-8.830364058869094,-0.6952530936710766,,80.1141,88.0574264526367
1406,Services,Latvia,2018,1100,13926,7.898894154818326,1177.0,-6.5420560747663545,-0.5167500848946568,,83.5772,93.0244827270508
1407,Services,Latvia,2019,1106,14639,7.5551608716442376,1100.0,0.5454545454545455,0.04120996839078676,,86.1355,94.8645324707031
1408,Services,Latvia,2020,1164,15594,7.464409388226241,1106.0,5.244122965641953,0.39144280697750633,,88.898,94.5108337402344
1409,Services,Latvia,2021,1071,14817,7.228183842883174,1164.0,-7.989690721649484,-0.5775095338386041,,91.1796,93.4839324951172
1410,Services,Latvia,2022,905,15157,5.970838556442568,1071.0,-15.49953314659197,-0.9254521011853093,,91.0301,91.3303680419922
1411,"Social sciences, journalism and information",Latvia,2014,1617,16937,9.547145303182381,1846.0,-12.405200433369448,-1.1843425105247918,21.31183,75.8261,70.8979415893555
1412,"Social sciences, journalism and information",Latvia,2015,1697,15978,10.620853673801477,1617.0,4.94743351886209,0.52545967464695,22.0921,79.2006,74.2998809814453
1413,"Social sciences, journalism and information",Latvia,2016,1536,15718,9.772235653391016,1697.0,-9.48733058338244,-0.9271243018243687,16.04117,79.8421,80.6048126220703
1414,"Social sciences, journalism and information",Latvia,2017,1759,14949,11.76667335607733,1536.0,14.518229166666666,1.7083126031284144,,80.1141,88.0574264526367
1415,"Social sciences, journalism and information",Latvia,2018,1551,13926,11.137440758293838,1759.0,-11.824900511654349,-1.316991289212688,,83.5772,93.0244827270508
1416,"Social sciences, journalism and information",Latvia,2019,1730,14639,11.817747113873898,1551.0,11.540941328175371,1.3638792607243249,,86.1355,94.8645324707031
1417,"Social sciences, journalism and information",Latvia,2020,1576,15594,10.10645119917917,1730.0,-8.901734104046243,-0.8996494131061228,,88.898,94.5108337402344
1418,"Social sciences, journalism and information",Latvia,2021,1552,14817,10.474455017884862,1576.0,-1.5228426395939088,-0.15950946727743445,,91.1796,93.4839324951172
1419,"Social sciences, journalism and information",Latvia,2022,1767,15157,11.657979811308307,1552.0,13.853092783505156,1.614990759942839,,91.0301,91.3303680419922
1420,"Agriculture, forestry, fisheries and veterinary",Lithuania,2014,701,29637,2.3652866349495563,717.0,-2.2315202231520224,-0.0527818495944113,29.6144,72.1335,68.8998870849609
1421,"Agriculture, forestry, fisheries and veterinary",Lithuania,2015,895,29025,3.0835486649440136,701.0,27.674750356633382,0.8533643951485573,27.85941,71.3781,67.7426528930664
1422,"Agriculture, forestry, fisheries and veterinary",Lithuania,2016,866,27354,3.165898954449075,895.0,-3.2402234636871508,-0.10258220075868511,20.5208,74.3766,67.7418518066406
1423,"Agriculture, forestry, fisheries and veterinary",Lithuania,2017,660,24414,2.7033669206193167,866.0,-23.787528868360276,-0.6430641866600222,,77.6153,68.3863372802734
1424,"Agriculture, forestry, fisheries and veterinary",Lithuania,2018,526,22316,2.3570532353468363,660.0,-20.303030303030305,-0.4785532326310244,,79.7226,69.7188034057617
1425,"Agriculture, forestry, fisheries and veterinary",Lithuania,2019,428,21542,1.9868164515829543,526.0,-18.631178707224336,-0.3701673236789535,,81.5819,70.1848678588867
1426,"Agriculture, forestry, fisheries and veterinary",Lithuania,2020,395,20519,1.9250450801695989,428.0,-7.710280373831775,-0.14842637300373077,,83.0555,69.1454772949219
1427,"Agriculture, forestry, fisheries and veterinary",Lithuania,2021,432,21480,2.011173184357542,395.0,9.367088607594937,0.1883883742309596,,86.9305,70.6638793945312
1428,"Agriculture, forestry, fisheries and veterinary",Lithuania,2022,429,20214,2.122291481151677,432.0,-0.6944444444444444,-0.014738135285775535,,87.7242,76.9154586791992
1429,Arts and humanities,Lithuania,2014,2716,29637,9.164220400175456,3044.0,-10.775295663600525,-0.9874718433829006,29.6144,72.1335,68.8998870849609
1430,Arts and humanities,Lithuania,2015,2761,29025,9.512489233419466,2716.0,1.6568483063328425,0.15760751675400442,27.85941,71.3781,67.7426528930664
1431,Arts and humanities,Lithuania,2016,2502,27354,9.146742706733933,2761.0,-9.380659181455995,-0.8580247595233933,20.5208,74.3766,67.7418518066406
1432,Arts and humanities,Lithuania,2017,2462,24414,10.084377816007208,2502.0,-1.5987210231814548,-0.1612210682015541,,77.6153,68.3863372802734
1433,Arts and humanities,Lithuania,2018,2331,22316,10.445420326223337,2462.0,-5.320877335499594,-0.5557880027356853,,79.7226,69.7188034057617
1434,Arts and humanities,Lithuania,2019,2547,21542,11.823414724723795,2331.0,9.266409266409266,1.0956059976578032,,81.5819,70.1848678588867
1435,Arts and humanities,Lithuania,2020,2360,20519,11.501535162532287,2547.0,-7.341970946211229,-0.8444393700013889,,83.0555,69.1454772949219
1436,Arts and humanities,Lithuania,2021,2471,21480,11.503724394785847,2360.0,4.703389830508475,0.5410650033140801,,86.9305,70.6638793945312
1437,Arts and humanities,Lithuania,2022,2207,20214,10.918175521915504,2471.0,-10.683933630109268,-1.1664906263802886,,87.7242,76.9154586791992
1438,"Business, administration and law",Lithuania,2014,9360,29637,31.582143941694504,10219.0,-8.405910558763088,-2.6547667722786548,29.6144,72.1335,68.8998870849609
1439,"Business, administration and law",Lithuania,2015,8548,29025,29.450473729543496,9360.0,-8.675213675213675,-2.5548915244005683,27.85941,71.3781,67.7426528930664
