DATAFLOW,LAST UPDATE,freq,unit,isced11,iscedf13,sex,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:EDUC_UOE_ENT03(1.0),27/08/24 11:00:00,Annual,Percentage,Bachelor's or equivalent level,Information and communication technologies,Total,Germany,2019,7,
ESTAT:EDUC_UOE_ENT03(1.0),27/08/24 11:00:00,Annual,Percentage,Bachelor's or equivalent level,Information and communication technologies,Total,Germany,2020,7,
ESTAT:EDUC_UOE_ENT03(1.0),27/08/24 11:00:00,Annual,Percentage,Bachelor's or equivalent level,Information and communication technologies,Total,Germany,2021,7,
ESTAT:EDUC_UOE_ENT03(1.0),27/08/24 11:00:00,Annual,Percentage,Bachelor's or equivalent level,Information and communication technologies,Total,Germany,2022,7,
ESTAT:EDUC_UOE_ENT03(1.0),27/08/24 11:00:00,Annual,Percentage,Bachelor's or equivalent level,Information and communication technologies,Total,Denmark,2013,4.7,
ESTAT:EDUC_UOE_ENT03(1.0),27/08/24 11:00:00,Annual,Percentage,Bachelor's or equivalent level,Information and communication technologies,Total,Denmark,2014,4.7,
ESTAT:EDUC_UOE_ENT03(1.0),27/08/24 11:00:00,Annual,Percentage,Bachelor's or equivalent level,Information and communication technologies,Total,Denmark,2015,3,
ESTAT:EDUC_UOE_ENT03(1.0),27/08/24 11:00:00,Annual,Percentage,Bachelor's or equivalent level,Information and communication technologies,Total,Denmark,2016,4,
ESTAT:EDUC_UOE_ENT03(1.0),27/08/24 11:00:00,Annual,Percentage,Bachelor's or equivalent level,Information and communication technologies,Total,Denmark,2017,4,
ESTAT:EDUC_UOE_ENT03(1.0),27/08/24 11:00:00,Annual,Percentage,Bachelor's or equivalent level,Information and communication technologies,Total,Denmark,2018,4,
ESTAT:EDUC_UOE_ENT03(1.0),27/08/24 11:00:00,Annual,Percentage,Bachelor's or equivalent level,Information and communication technologies,Total,Denmark,2019,4,
ESTAT:EDUC_UOE_ENT03(1.0),27/08/24 11:00:00,Annual,Percentage,Bachelor's or equivalent level,Information and communication technologies,Total,Denmark,2020,4,
ESTAT:EDUC_UOE_ENT03(1.0),27/08/24 11:00:00,Annual,Percentage,Bachelor's or equivalent level,Information and communication technologies,Total,Denmark,2021,5,
ESTAT:EDUC_UOE_ENT03(1.0),27/08/24 11:00:00,Annual,Percentage,Bachelor's or equivalent level,Information and communication technologies,Total,Denmark,2022,5,
ESTAT:EDUC_UOE_ENT03(1.0),27/08/24 11:00:00,Annual,Percentage,Bachelor's or equivalent level,Information and communication technologies,Total,Estonia,2013,11.2,
ESTAT:EDUC_UOE_ENT03(1.0),27/08/24 11:00:00,Annual,Percentage,Bachelor's or equivalent level,Information and communication technologies,Total,Estonia,2014,11.1,
ESTAT:EDUC_UOE_ENT03(1.0),27/08/24 11:00:00,Annual,Percentage,Bachelor's or equivalent level,Information and communication technologies,Total,Estonia,2015,9.7,
ESTAT:EDUC_UOE_ENT03(1.0),27/08/24 11:00:00,Annual,Percentage,Bachelor's or equivalent level,Information and communication technologies,Total,Estonia,2016,9,
ESTAT:EDUC_UOE_ENT03(1.0),27/08/24 11:00:00,Annual,Percentage,Bachelor's or equivalent level,Information and communication technologies,Total,Estonia,2017,9,
ESTAT:EDUC_UOE_ENT03(1.0),27/08/24 11:00:00,Annual,Percentage,Bachelor's or equivalent level,Information and communication technologies,Total,Estonia,2018,10,
ESTAT:EDUC_UOE_ENT03(1.0),27/08/24 11:00:00,Annual,Percentage,Bachelor's or equivalent level,Information and communication technologies,Total,Estonia,2019,12,
ESTAT:EDUC_UOE_ENT03(1.0),27/08/24 11:00:00,Annual,Percentage,Bachelor's or equivalent level,Information and communication technologies,Total,Estonia,2020,12,
ESTAT:EDUC_UOE_ENT03(1.0),27/08/24 11:00:00,Annual,Percentage,Bachelor's or equivalent level,Information and communication technologies,Total,Estonia,2021,12,
ESTAT:EDUC_UOE_ENT03(1.0),27/08/24 11:00:00,Annual,Percentage,Bachelor's or equivalent level,Information and communication technologies,Total,Estonia,2022,11,
ESTAT:EDUC_UOE_ENT03(1.0),27/08/24 11:00:00,Annual,Percentage,Bachelor's or equivalent level,Information and communication technologies,Total,Greece,2013,6.7,
ESTAT:EDUC_UOE_ENT03(1.0),27/08/24 11:00:00,Annual,Percentage,Bachelor's or equivalent level,Information and communication technologies,Total,Greece,2014,5.6,
ESTAT:EDUC_UOE_ENT03(1.0),27/08/24 11:00:00,Annual,Percentage,Bachelor's or equivalent level,Information and communication technologies,Total,Greece,2015,3.8,
ESTAT:EDUC_UOE_ENT03(1.0),27/08/24 11:00:00,Annual,Percentage,Bachelor's or equivalent level,Information and communication technologies,Total,Greece,2016,3.4,
ESTAT:EDUC_UOE_ENT03(1.0),27/08/24 11:00:00,Annual,Percentage,Bachelor's or equivalent level,Information and communication technologies,Total,Greece,2017,3,
ESTAT:EDUC_UOE_ENT03(1.0),27/08/24 11:00:00,Annual,Percentage,Bachelor's or equivalent level,Information and communication technologies,Total,Greece,2018,4,
ESTAT:EDUC_UOE_ENT03(1.0),27/08/24 11:00:00,Annual,Percentage,Bachelor's or equivalent level,Information and communication technologies,Total,Greece,2019,4,
ESTAT:EDUC_UOE_ENT03(1.0),27/08/24 11:00:00,Annual,Percentage,Bachelor's or equivalent level,Information and communication technologies,Total,Greece,2020,4,
ESTAT:EDUC_UOE_ENT03(1.0),27/08/24 11:00:00,Annual,Percentage,Bachelor's or equivalent level,Information and communication technologies,Total,Greece,2021,4,
ESTAT:EDUC_UOE_ENT03(1.0),27/08/24 11:00:00,Annual,Percentage,Bachelor's or equivalent level,Information and communication technologies,Total,Greece,2022,5,
ESTAT:EDUC_UOE_ENT03(1.0),27/08/24 11:00:00,Annual,Percentage,Bachelor's or equivalent level,Information and communication technologies,Total,Spain,2013,3.5,
ESTAT:EDUC_UOE_ENT03(1.0),27/08/24 11:00:00,Annual,Percentage,Bachelor's or equivalent level,Information and communication technologies,Total,Spain,2014,3.7,
ESTAT:EDUC_UOE_ENT03(1.0),27/08/24 11:00:00,Annual,Percentage,Bachelor's or equivalent level,Information and communication technologies,Total,Spain,2015,4,
ESTAT:EDUC_UOE_ENT03(1.0),27/08/24 11:00:00,Annual,Percentage,Bachelor's or equivalent level,Information and communication technologies,Total,Spain,2016,4,
ESTAT:EDUC_UOE_ENT03(1.0),27/08/24 11:00:00,Annual,Percentage,Bachelor's or equivalent level,Information and communication technologies,Total,Spain,2017,4,
ESTAT:EDUC_UOE_ENT03(1.0),27/08/24 11:00:00,Annual,Percentage,Bachelor's or equivalent level,Information and communication technologies,Total,Spain,2018,4,
ESTAT:EDUC_UOE_ENT03(1.0),27/08/24 11:00:00,Annual,Percentage,Bachelor's or equivalent level,Information and communication technologies,Total,Spain,2019,4,
ESTAT:EDUC_UOE_ENT03(1.0),27/08/24 11:00:00,Annual,Percentage,Bachelor's or equivalent level,Information and communication technologies,Total,Spain,2020,4,
ESTAT:EDUC_UOE_ENT03(1.0),27/08/24 11:00:00,Annual,Percentage,Bachelor's or equivalent level,Information and communication technologies,Total,Spain,2021,4,
ESTAT:EDUC_UOE_ENT03(1.0),27/08/24 11:00:00,Annual,Percentage,Bachelor's or equivalent level,Information and communication technologies,Total,Spain,2022,5,
ESTAT:EDUC_UOE_ENT03(1.0),27/08/24 11:00:00,Annual,Percentage,Bachelor's or equivalent level,Information and communication technologies,Total,European Union - 28 countries (2013-2020),2016,5,
ESTAT:EDUC_UOE_ENT03(1.0),27/08/24 11:00:00,Annual,Percentage,Bachelor's or equivalent level,Information and communication technologies,Total,European Union - 28 countries (2013-2020),2017,5,
ESTAT:EDUC_UOE_ENT03(1.0),27/08/24 11:00:00,Annual,Percentage,Bachelor's or equivalent level,Information and communication technologies,Total,European Union - 28 countries (2013-2020),2018,5,
ESTAT:EDUC_UOE_ENT03(1.0),27/08/24 11:00:00,Annual,Percentage,Bachelor's or equivalent level,Information and communication technologies,Total,European Union - 28 countries (2013-2020),2019,5,
ESTAT:EDUC_UOE_ENT03(1.0),27/08/24 11:00:00,Annual,Percentage,Bachelor's or equivalent level,Information and communication technologies,Total,Finland,2013,8.6,
ESTAT:EDUC_UOE_ENT03(1.0),27/08/24 11:00:00,Annual,Percentage,Bachelor's or equivalent level,Information and communication technologies,Total,Finland,2014,8.5,
ESTAT:EDUC_UOE_ENT03(1.0),27/08/24 11:00:00,Annual,Percentage,Bachelor's or equivalent level,Information and communication technologies,Total,Finland,2015,9,
ESTAT:EDUC_UOE_ENT03(1.0),27/08/24 11:00:00,Annual,Percentage,Bachelor's or equivalent level,Information and communication technologies,Total,Finland,2016,9,
ESTAT:EDUC_UOE_ENT03(1.0),27/08/24 11:00:00,Annual,Percentage,Bachelor's or equivalent level,Information and communication technologies,Total,Finland,2017,8,
ESTAT:EDUC_UOE_ENT03(1.0),27/08/24 11:00:00,Annual,Percentage,Bachelor's or equivalent level,Information and communication technologies,Total,Finland,2018,8,
ESTAT:EDUC_UOE_ENT03(1.0),27/08/24 11:00:00,Annual,Percentage,Bachelor's or equivalent level,Information and communication technologies,Total,Finland,2019,9,
ESTAT:EDUC_UOE_ENT03(1.0),27/08/24 11:00:00,Annual,Percentage,Bachelor's or equivalent level,Information and communication technologies,Total,Finland,2020,9,
ESTAT:EDUC_UOE_ENT03(1.0),27/08/24 11:00:00,Annual,Percentage,Bachelor's or equivalent level,Information and communication technologies,Total,Finland,2021,10,
ESTAT:EDUC_UOE_ENT03(1.0),27/08/24 11:00:00,Annual,Percentage,Bachelor's or equivalent level,Information and communication technologies,Total,Finland,2022,10,
ESTAT:EDUC_UOE_ENT03(1.0),27/08/24 11:00:00,Annual,Percentage,Bachelor's or equivalent level,Information and communication technologies,Total,France,2016,3.5,
ESTAT:EDUC_UOE_ENT03(1.0),27/08/24 11:00:00,Annual,Percentage,Bachelor's or equivalent level,Information and communication technologies,Total,France,2017,1.8,
ESTAT:EDUC_UOE_ENT03(1.0),27/08/24 11:00:00,Annual,Percentage,Bachelor's or equivalent level,Information and communication technologies,Total,France,2018,2,b
ESTAT:EDUC_UOE_ENT03(1.0),27/08/24 11:00:00,Annual,Percentage,Bachelor's or equivalent level,Information and communication technologies,Total,France,2019,2,
ESTAT:EDUC_UOE_ENT03(1.0),27/08/24 11:00:00,Annual,Percentage,Bachelor's or equivalent level,Information and communication technologies,Total,France,2020,2,
ESTAT:EDUC_UOE_ENT03(1.0),27/08/24 11:00:00,Annual,Percentage,Bachelor's or equivalent level,Information and communication technologies,Total,France,2021,2,
ESTAT:EDUC_UOE_ENT03(1.0),27/08/24 11:00:00,Annual,Percentage,Bachelor's or equivalent level,Information and communication technologies,Total,France,2022,3,
ESTAT:EDUC_UOE_ENT03(1.0),27/08/24 11:00:00,Annual,Percentage,Bachelor's or equivalent level,Information and communication technologies,Total,Croatia,2015,5,
ESTAT:EDUC_UOE_ENT03(1.0),27/08/24 11:00:00,Annual,Percentage,Bachelor's or equivalent level,Information and communication technologies,Total,Croatia,2016,5,
ESTAT:EDUC_UOE_ENT03(1.0),27/08/24 11:00:00,Annual,Percentage,Bachelor's or equivalent level,Information and communication technologies,Total,Croatia,2017,5,
ESTAT:EDUC_UOE_ENT03(1.0),27/08/24 11:00:00,Annual,Percentage,Bachelor's or equivalent level,Information and communication technologies,Total,Croatia,2018,6,
ESTAT:EDUC_UOE_ENT03(1.0),27/08/24 11:00:00,Annual,Percentage,Bachelor's or equivalent level,Information and communication technologies,Total,Croatia,2019,6,
ESTAT:EDUC_UOE_ENT03(1.0),27/08/24 11:00:00,Annual,Percentage,Bachelor's or equivalent level,Information and communication technologies,Total,Croatia,2020,8,
ESTAT:EDUC_UOE_ENT03(1.0),27/08/24 11:00:00,Annual,Percentage,Bachelor's or equivalent level,Information and communication technologies,Total,Croatia,2021,7,
ESTAT:EDUC_UOE_ENT03(1.0),27/08/24 11:00:00,Annual,Percentage,Bachelor's or equivalent level,Information and communication technologies,Total,Croatia,2022,7,
ESTAT:EDUC_UOE_ENT03(1.0),27/08/24 11:00:00,Annual,Percentage,Bachelor's or equivalent level,Information and communication technologies,Total,Hungary,2013,4.5,
ESTAT:EDUC_UOE_ENT03(1.0),27/08/24 11:00:00,Annual,Percentage,Bachelor's or equivalent level,Information and communication technologies,Total,Hungary,2014,4.4,
ESTAT:EDUC_UOE_ENT03(1.0),27/08/24 11:00:00,Annual,Percentage,Bachelor's or equivalent level,Information and communication technologies,Total,Hungary,2015,4.3,
ESTAT:EDUC_UOE_ENT03(1.0),27/08/24 11:00:00,Annual,Percentage,Bachelor's or equivalent level,Information and communication technologies,Total,Hungary,2016,4.8,
ESTAT:EDUC_UOE_ENT03(1.0),27/08/24 11:00:00,Annual,Percentage,Bachelor's or equivalent level,Information and communication technologies,Total,Hungary,2017,9.3,
ESTAT:EDUC_UOE_ENT03(1.0),27/08/24 11:00:00,Annual,Percentage,Bachelor's or equivalent level,Information and communication technologies,Total,Hungary,2018,11,
ESTAT:EDUC_UOE_ENT03(1.0),27/08/24 11:00:00,Annual,Percentage,Bachelor's or equivalent level,Information and communication technologies,Total,Hungary,2019,12,
ESTAT:EDUC_UOE_ENT03(1.0),27/08/24 11:00:00,Annual,Percentage,Bachelor's or equivalent level,Information and communication technologies,Total,Hungary,2020,11,
ESTAT:EDUC_UOE_ENT03(1.0),27/08/24 11:00:00,Annual,Percentage,Bachelor's or equivalent level,Information and communication technologies,Total,Hungary,2021,12,
ESTAT:EDUC_UOE_ENT03(1.0),27/08/24 11:00:00,Annual,Percentage,Bachelor's or equivalent level,Information and communication technologies,Total,Hungary,2022,12,
ESTAT:EDUC_UOE_ENT03(1.0),27/08/24 11:00:00,Annual,Percentage,Bachelor's or equivalent level,Information and communication technologies,Total,Ireland,2013,6.0,
ESTAT:EDUC_UOE_ENT03(1.0),27/08/24 11:00:00,Annual,Percentage,Bachelor's or equivalent level,Information and communication technologies,Total,Ireland,2014,8.8,
ESTAT:EDUC_UOE_ENT03(1.0),27/08/24 11:00:00,Annual,Percentage,Bachelor's or equivalent level,Information and communication technologies,Total,Ireland,2015,9,
ESTAT:EDUC_UOE_ENT03(1.0),27/08/24 11:00:00,Annual,Percentage,Bachelor's or equivalent level,Information and communication technologies,Total,Ireland,2016,10,
ESTAT:EDUC_UOE_ENT03(1.0),27/08/24 11:00:00,Annual,Percentage,Bachelor's or equivalent level,Information and communication technologies,Total,Ireland,2017,10,
ESTAT:EDUC_UOE_ENT03(1.0),27/08/24 11:00:00,Annual,Percentage,Bachelor's or equivalent level,Information and communication technologies,Total,Ireland,2018,9,
ESTAT:EDUC_UOE_ENT03(1.0),27/08/24 11:00:00,Annual,Percentage,Bachelor's or equivalent level,Information and communication technologies,Total,Ireland,2019,8,
ESTAT:EDUC_UOE_ENT03(1.0),27/08/24 11:00:00,Annual,Percentage,Bachelor's or equivalent level,Information and communication technologies,Total,Ireland,2020,7,
ESTAT:EDUC_UOE_ENT03(1.0),27/08/24 11:00:00,Annual,Percentage,Bachelor's or equivalent level,Information and communication technologies,Total,Ireland,2021,6,
ESTAT:EDUC_UOE_ENT03(1.0),27/08/24 11:00:00,Annual,Percentage,Bachelor's or equivalent level,Information and communication technologies,Total,Ireland,2022,7,
ESTAT:EDUC_UOE_ENT03(1.0),27/08/24 11:00:00,Annual,Percentage,Bachelor's or equivalent level,Information and communication technologies,Total,Italy,2013,1.8,
ESTAT:EDUC_UOE_ENT03(1.0),27/08/24 11:00:00,Annual,Percentage,Bachelor's or equivalent level,Information and communication technologies,Total,Italy,2014,2.0,
ESTAT:EDUC_UOE_ENT03(1.0),27/08/24 11:00:00,Annual,Percentage,Bachelor's or equivalent level,Information and communication technologies,Total,Italy,2015,8,
ESTAT:EDUC_UOE_ENT03(1.0),27/08/24 11:00:00,Annual,Percentage,Bachelor's or equivalent level,Information and communication technologies,Total,Italy,2016,2.3,
ESTAT:EDUC_UOE_ENT03(1.0),27/08/24 11:00:00,Annual,Percentage,Bachelor's or equivalent level,Information and communication technologies,Total,Italy,2017,2.4,
ESTAT:EDUC_UOE_ENT03(1.0),27/08/24 11:00:00,Annual,Percentage,Bachelor's or equivalent level,Information and communication technologies,Total,Italy,2018,3,
ESTAT:EDUC_UOE_ENT03(1.0),27/08/24 11:00:00,Annual,Percentage,Bachelor's or equivalent level,Information and communication technologies,Total,Italy,2019,2,
ESTAT:EDUC_UOE_ENT03(1.0),27/08/24 11:00:00,Annual,Percentage,Bachelor's or equivalent level,Information and communication technologies,Total,Italy,2020,2,
ESTAT:EDUC_UOE_ENT03(1.0),27/08/24 11:00:00,Annual,Percentage,Bachelor's or equivalent level,Information and communication technologies,Total,Italy,2021,3,
ESTAT:EDUC_UOE_ENT03(1.0),27/08/24 11:00:00,Annual,Percentage,Bachelor's or equivalent level,Information and communication technologies,Total,Italy,2022,3,
ESTAT:EDUC_UOE_ENT03(1.0),27/08/24 11:00:00,Annual,Percentage,Bachelor's or equivalent level,Information and communication technologies,Total,Lithuania,2013,2.5,
ESTAT:EDUC_UOE_ENT03(1.0),27/08/24 11:00:00,Annual,Percentage,Bachelor's or equivalent level,Information and communication technologies,Total,Lithuania,2014,3.3,
ESTAT:EDUC_UOE_ENT03(1.0),27/08/24 11:00:00,Annual,Percentage,Bachelor's or equivalent level,Information and communication technologies,Total,Lithuania,2015,4,
ESTAT:EDUC_UOE_ENT03(1.0),27/08/24 11:00:00,Annual,Percentage,Bachelor's or equivalent level,Information and communication technologies,Total,Lithuania,2016,5,
ESTAT:EDUC_UOE_ENT03(1.0),27/08/24 11:00:00,Annual,Percentage,Bachelor's or equivalent level,Information and communication technologies,Total,Lithuania,2017,7,
ESTAT:EDUC_UOE_ENT03(1.0),27/08/24 11:00:00,Annual,Percentage,Bachelor's or equivalent level,Information and communication technologies,Total,Lithuania,2018,8,
ESTAT:EDUC_UOE_ENT03(1.0),27/08/24 11:00:00,Annual,Percentage,Bachelor's or equivalent level,Information and communication technologies,Total,Lithuania,2019,8,
ESTAT:EDUC_UOE_ENT03(1.0),27/08/24 11:00:00,Annual,Percentage,Bachelor's or equivalent level,Information and communication technologies,Total,Lithuania,2020,8,
ESTAT:EDUC_UOE_ENT03(1.0),27/08/24 11:00:00,Annual,Percentage,Bachelor's or equivalent level,Information and communication technologies,Total,Lithuania,2021,8,
ESTAT:EDUC_UOE_ENT03(1.0),27/08/24 11:00:00,Annual,Percentage,Bachelor's or equivalent level,Information and communication technologies,Total,Lithuania,2022,8,
ESTAT:EDUC_UOE_ENT03(1.0),27/08/24 11:00:00,Annual,Percentage,Bachelor's or equivalent level,Information and communication technologies,Total,Luxembourg,2013,3.8,
ESTAT:EDUC_UOE_ENT03(1.0),27/08/24 11:00:00,Annual,Percentage,Bachelor's or equivalent level,Information and communication technologies,Total,Luxembourg,2014,4.5,
ESTAT:EDUC_UOE_ENT03(1.0),27/08/24 11:00:00,Annual,Percentage,Bachelor's or equivalent level,Information and communication technologies,Total,Luxembourg,2015,4,
ESTAT:EDUC_UOE_ENT03(1.0),27/08/24 11:00:00,Annual,Percentage,Bachelor's or equivalent level,Information and communication technologies,Total,Luxembourg,2016,6,
ESTAT:EDUC_UOE_ENT03(1.0),27/08/24 11:00:00,Annual,Percentage,Bachelor's or equivalent level,Information and communication technologies,Total,Luxembourg,2017,6,
ESTAT:EDUC_UOE_ENT03(1.0),27/08/24 11:00:00,Annual,Percentage,Bachelor's or equivalent level,Information and communication technologies,Total,Luxembourg,2018,10,
