,Unnamed: 0,Field (ISCED-F 2013),Country,Year,Enrollment Count,Total,Distribution (%),Enrollment Growth Rate (%),Weighted Enrollment Growth Rate (%),Total Growth Rate (%),Tertiary Enrollment (%),Government expenditure on tertiary education (%),Individuals using the Internet (%)
1756,1756,Education,Luxembourg,2019,172.0,1053.0,16.334283000949668,0.5847953216374269,0.0949667616334282,-10.30664395229983,,97.1206,19.3969497680664
1757,1757,Education,Luxembourg,2020,211.0,1184.0,17.820945945945947,22.67441860465116,3.2939189189189184,12.440645773979108,,98.4596,19.961389541626
1758,1758,Education,Luxembourg,2021,172.0,1096.0,15.693430656934307,-18.48341232227488,-3.558394160583941,-7.432432432432432,,98.6609,20.7341499328613
1759,1759,Education,Luxembourg,2022,177.0,1029.0,17.20116618075802,2.9069767441860463,0.4859086491739552,-6.1131386861313874,,98.242,21.032600402832
1760,1760,"Engineering, manufacturing and construction",Luxembourg,2013,142.0,1467.0,9.679618268575323,,,,,93.7765,
1761,1761,"Engineering, manufacturing and construction",Luxembourg,2014,143.0,1223.0,11.69255928045789,0.7042253521126761,0.0817661488143908,-16.63258350374915,12.64924,94.6702,
1762,1762,"Engineering, manufacturing and construction",Luxembourg,2015,76.0,951.0,7.991587802313354,-46.85314685314685,-7.045215562565721,-22.24039247751431,13.10114,96.3767,20.2907104492188
1763,1763,"Engineering, manufacturing and construction",Luxembourg,2016,138.0,1109.0,12.443642921550946,81.57894736842105,5.5906221821460775,16.61409043112513,,98.1367,19.9203605651855
1764,1764,"Engineering, manufacturing and construction",Luxembourg,2017,112.0,1241.0,9.02497985495568,-18.84057971014493,-2.0950846091861406,11.902614968440036,,97.363,19.5990200042725
1765,1765,"Engineering, manufacturing and construction",Luxembourg,2018,93.0,1174.0,7.9216354344122655,-16.964285714285715,-1.61839863713799,-5.398871877518131,,97.0613,19.3915195465088
1766,1766,"Engineering, manufacturing and construction",Luxembourg,2019,90.0,1053.0,8.547008547008547,-3.225806451612903,-0.2849002849002848,-10.30664395229983,,97.1206,19.3969497680664
1767,1767,"Engineering, manufacturing and construction",Luxembourg,2020,95.0,1184.0,8.02364864864865,5.555555555555555,0.4222972972972973,12.440645773979108,,98.4596,19.961389541626
1768,1768,"Engineering, manufacturing and construction",Luxembourg,2021,85.0,1096.0,7.755474452554744,-10.526315789473683,-0.9124087591240876,-7.432432432432432,,98.6609,20.7341499328613
1769,1769,"Engineering, manufacturing and construction",Luxembourg,2022,73.0,1029.0,7.094266277939747,-14.117647058823527,-1.1661807580174923,-6.1131386861313874,,98.242,21.032600402832
1770,1770,Health and welfare,Luxembourg,2013,117.0,1467.0,7.975460122699387,,,,,93.7765,
1771,1771,Health and welfare,Luxembourg,2014,88.0,1223.0,7.195421095666394,-24.786324786324787,-2.3712183156173343,-16.63258350374915,12.64924,94.6702,
1772,1772,Health and welfare,Luxembourg,2015,68.0,951.0,7.150368033648791,-22.727272727272727,-2.103049421661409,-22.24039247751431,13.10114,96.3767,20.2907104492188
1773,1773,Health and welfare,Luxembourg,2016,85.0,1109.0,7.664562669071235,25.0,1.532912533814247,16.61409043112513,,98.1367,19.9203605651855
1774,1774,Health and welfare,Luxembourg,2017,154.0,1241.0,12.40934730056406,81.17647058823529,5.56003223207091,11.902614968440036,,97.363,19.5990200042725
1775,1775,Health and welfare,Luxembourg,2018,68.0,1174.0,5.792163543441227,-55.84415584415584,-7.325383304940374,-5.398871877518131,,97.0613,19.3915195465088
1776,1776,Health and welfare,Luxembourg,2019,73.0,1053.0,6.932573599240266,7.352941176470589,0.4748338081671415,-10.30664395229983,,97.1206,19.3969497680664
1777,1777,Health and welfare,Luxembourg,2020,84.0,1184.0,7.094594594594595,15.068493150684931,0.929054054054054,12.440645773979108,,98.4596,19.961389541626
1778,1778,Health and welfare,Luxembourg,2021,89.0,1096.0,8.120437956204379,5.952380952380952,0.4562043795620437,-7.432432432432432,,98.6609,20.7341499328613
1779,1779,Health and welfare,Luxembourg,2022,90.0,1029.0,8.746355685131196,1.1235955056179776,0.097181729834791,-6.1131386861313874,,98.242,21.032600402832
1780,1780,Information and communication technologies,Luxembourg,2013,56.0,1467.0,3.8173142467621,,,,,93.7765,
1781,1781,Information and communication technologies,Luxembourg,2014,55.0,1223.0,4.497138184791496,-1.7857142857142856,-0.0817661488143908,-16.63258350374915,12.64924,94.6702,
1782,1782,Information and communication technologies,Luxembourg,2015,41.0,951.0,4.311251314405888,-25.454545454545453,-1.4721345951629865,-22.24039247751431,13.10114,96.3767,20.2907104492188
1783,1783,Information and communication technologies,Luxembourg,2016,69.0,1109.0,6.221821460775473,68.29268292682927,2.524797114517584,16.61409043112513,,98.1367,19.9203605651855
1784,1784,Information and communication technologies,Luxembourg,2017,74.0,1241.0,5.9629331184528604,7.246376811594203,0.40290088638195,11.902614968440036,,97.363,19.5990200042725
1785,1785,Information and communication technologies,Luxembourg,2018,118.0,1174.0,10.051107325383304,59.45945945945946,3.7478705281090288,-5.398871877518131,,97.0613,19.3915195465088
1786,1786,Information and communication technologies,Luxembourg,2019,89.0,1053.0,8.452041785375119,-24.57627118644068,-2.7540360873694207,-10.30664395229983,,97.1206,19.3969497680664
1787,1787,Information and communication technologies,Luxembourg,2020,109.0,1184.0,9.20608108108108,22.47191011235955,1.689189189189189,12.440645773979108,,98.4596,19.961389541626
1788,1788,Information and communication technologies,Luxembourg,2021,102.0,1096.0,9.306569343065693,-6.422018348623854,-0.6386861313868614,-7.432432432432432,,98.6609,20.7341499328613
1789,1789,Information and communication technologies,Luxembourg,2022,92.0,1029.0,8.940719144800777,-9.803921568627452,-0.9718172983479106,-6.1131386861313874,,98.242,21.032600402832
1790,1790,"Natural sciences, mathematics and statistics",Luxembourg,2013,95.0,1467.0,6.4758009543285615,,,,,93.7765,
1791,1791,"Natural sciences, mathematics and statistics",Luxembourg,2014,71.0,1223.0,5.8053965658217495,-25.26315789473684,-1.96238757154538,-16.63258350374915,12.64924,94.6702,
1792,1792,"Natural sciences, mathematics and statistics",Luxembourg,2015,37.0,951.0,3.8906414300736074,-47.88732394366197,-3.575184016824395,-22.24039247751431,13.10114,96.3767,20.2907104492188
1793,1793,"Natural sciences, mathematics and statistics",Luxembourg,2016,68.0,1109.0,6.131650135256988,83.78378378378379,2.7953110910730388,16.61409043112513,,98.1367,19.9203605651855
1794,1794,"Natural sciences, mathematics and statistics",Luxembourg,2017,63.0,1241.0,5.07655116841257,-7.352941176470589,-0.40290088638195,11.902614968440036,,97.363,19.5990200042725
1795,1795,"Natural sciences, mathematics and statistics",Luxembourg,2018,82.0,1174.0,6.984667802385008,30.15873015873016,1.6183986371379897,-5.398871877518131,,97.0613,19.3915195465088
1796,1796,"Natural sciences, mathematics and statistics",Luxembourg,2019,79.0,1053.0,7.502374169040836,-3.658536585365853,-0.2849002849002848,-10.30664395229983,,97.1206,19.3969497680664
1797,1797,"Natural sciences, mathematics and statistics",Luxembourg,2020,100.0,1184.0,8.445945945945946,26.58227848101265,1.7736486486486482,12.440645773979108,,98.4596,19.961389541626
1798,1798,"Natural sciences, mathematics and statistics",Luxembourg,2021,91.0,1096.0,8.302919708029197,-9.0,-0.8211678832116789,-7.432432432432432,,98.6609,20.7341499328613
1799,1799,"Natural sciences, mathematics and statistics",Luxembourg,2022,84.0,1029.0,8.16326530612245,-7.6923076923076925,-0.6802721088435374,-6.1131386861313874,,98.242,21.032600402832
1800,1800,Services,Luxembourg,2013,0.0,1467.0,0.0,,,,,93.7765,
1801,1801,Services,Luxembourg,2014,0.0,1223.0,0.0,,,-16.63258350374915,12.64924,94.6702,
1802,1802,Services,Luxembourg,2015,0.0,951.0,0.0,,,-22.24039247751431,13.10114,96.3767,20.2907104492188
1803,1803,Services,Luxembourg,2016,0.0,1109.0,0.0,,,16.61409043112513,,98.1367,19.9203605651855
1804,1804,Services,Luxembourg,2017,51.0,1241.0,4.109589041095891,,,11.902614968440036,,97.363,19.5990200042725
1805,1805,Services,Luxembourg,2018,0.0,1174.0,0.0,-100.0,-4.34412265758092,-5.398871877518131,,97.0613,19.3915195465088
1806,1806,Services,Luxembourg,2019,0.0,1053.0,0.0,,,-10.30664395229983,,97.1206,19.3969497680664
1807,1807,Services,Luxembourg,2020,0.0,1184.0,0.0,,,12.440645773979108,,98.4596,19.961389541626
1808,1808,Services,Luxembourg,2021,0.0,1096.0,0.0,,,-7.432432432432432,,98.6609,20.7341499328613
1809,1809,Services,Luxembourg,2022,0.0,1029.0,0.0,,,-6.1131386861313874,,98.242,21.032600402832
1810,1810,"Social sciences, journalism and information",Luxembourg,2013,233.0,1467.0,15.882753919563736,,,,,93.7765,
1811,1811,"Social sciences, journalism and information",Luxembourg,2014,242.0,1223.0,19.787408013082583,3.862660944206009,0.7358953393295176,-16.63258350374915,12.64924,94.6702,
1812,1812,"Social sciences, journalism and information",Luxembourg,2015,225.0,951.0,23.65930599369085,-7.024793388429752,-1.787592008412198,-22.24039247751431,13.10114,96.3767,20.2907104492188
1813,1813,"Social sciences, journalism and information",Luxembourg,2016,148.0,1109.0,13.345356176735798,-34.22222222222222,-6.943192064923354,16.61409043112513,,98.1367,19.9203605651855
1814,1814,"Social sciences, journalism and information",Luxembourg,2017,181.0,1241.0,14.585012087026591,22.2972972972973,2.6591458501208707,11.902614968440036,,97.363,19.5990200042725
1815,1815,"Social sciences, journalism and information",Luxembourg,2018,162.0,1174.0,13.798977853492334,-10.497237569060774,-1.61839863713799,-5.398871877518131,,97.0613,19.3915195465088
1816,1816,"Social sciences, journalism and information",Luxembourg,2019,149.0,1053.0,14.150047483380815,-8.024691358024691,-1.234567901234568,-10.30664395229983,,97.1206,19.3969497680664
1817,1817,"Social sciences, journalism and information",Luxembourg,2020,172.0,1184.0,14.527027027027026,15.436241610738255,1.942567567567568,12.440645773979108,,98.4596,19.961389541626
1818,1818,"Social sciences, journalism and information",Luxembourg,2021,176.0,1096.0,16.05839416058394,2.3255813953488373,0.3649635036496351,-7.432432432432432,,98.6609,20.7341499328613
1819,1819,"Social sciences, journalism and information",Luxembourg,2022,110.0,1029.0,10.689990281827017,-37.5,-6.41399416909621,-6.1131386861313874,,98.242,21.032600402832
1820,1820,"Agriculture, forestry, fisheries and veterinary",Malta,2013,0.0,2378.0,0.0,,,,19.24958,68.9138,44.0389518737793
1821,1821,"Agriculture, forestry, fisheries and veterinary",Malta,2014,13.0,2327.0,0.5586592178770949,,,-2.144659377628259,19.26899,73.1141,44.4906997680664
1822,1822,"Agriculture, forestry, fisheries and veterinary",Malta,2015,7.0,2289.0,0.3058103975535168,-46.15384615384615,-0.2621231979030144,-1.633003867640739,25.33087,75.96,46.9468193054199
1823,1823,"Agriculture, forestry, fisheries and veterinary",Malta,2016,28.0,3108.0,0.9009009009009008,300.0,0.6756756756756757,35.77981651376147,,78.0751,48.1260795593262
1824,1824,"Agriculture, forestry, fisheries and veterinary",Malta,2017,40.0,3030.0,1.32013201320132,42.85714285714285,0.396039603960396,-2.509652509652509,,81.0119,52.8446311950684
1825,1825,"Agriculture, forestry, fisheries and veterinary",Malta,2018,16.0,2651.0,0.6035458317615994,-60.0,-0.9053187476423992,-12.50825082508251,,81.658,56.8111114501953
1826,1826,"Agriculture, forestry, fisheries and veterinary",Malta,2019,21.0,2689.0,0.7809594644849387,31.25,0.1859427296392711,1.4334213504337987,,85.7786,58.5368690490723
1827,1827,"Agriculture, forestry, fisheries and veterinary",Malta,2020,23.0,2737.0,0.8403361344537815,9.523809523809524,0.0730727073438071,1.7850502045370025,,86.8588,62.8752517700195
1828,1828,"Agriculture, forestry, fisheries and veterinary",Malta,2021,20.0,2764.0,0.723589001447178,-13.043478260869565,-0.1085383502170767,0.9864815491413956,,87.4698,73.0226974487305
1829,1829,"Agriculture, forestry, fisheries and veterinary",Malta,2022,22.0,3101.0,0.709448564979039,10.0,0.0644953240890035,12.19247467438495,,91.5406,78.6229400634766
1830,1830,Arts and humanities,Malta,2013,280.0,2378.0,11.774600504625736,,,,19.24958,68.9138,44.0389518737793
1831,1831,Arts and humanities,Malta,2014,287.0,2327.0,12.333476579286636,2.5,0.3008165019338203,-2.144659377628259,19.26899,73.1141,44.4906997680664
1832,1832,Arts and humanities,Malta,2015,339.0,2289.0,14.809960681520314,18.118466898954704,2.271734381826125,-1.633003867640739,25.33087,75.96,46.9468193054199
1833,1833,Arts and humanities,Malta,2016,473.0,3108.0,15.218790218790218,39.52802359882006,4.3114543114543125,35.77981651376147,,78.0751,48.1260795593262
1834,1834,Arts and humanities,Malta,2017,492.0,3030.0,16.237623762376238,4.0169133192389,0.6270627062706269,-2.509652509652509,,81.0119,52.8446311950684
1835,1835,Arts and humanities,Malta,2018,334.0,2651.0,12.599019238023388,-32.113821138211385,-5.960015088645795,-12.50825082508251,,81.658,56.8111114501953
1836,1836,Arts and humanities,Malta,2019,292.0,2689.0,10.859055410933433,-12.574850299401197,-1.5619189289698772,1.4334213504337987,,85.7786,58.5368690490723
1837,1837,Arts and humanities,Malta,2020,317.0,2737.0,11.582024113993423,8.561643835616438,0.9134088417975886,1.7850502045370025,,86.8588,62.8752517700195
1838,1838,Arts and humanities,Malta,2021,196.0,2764.0,7.091172214182344,-38.170347003154575,-4.377713458755427,0.9864815491413956,,87.4698,73.0226974487305
1839,1839,Arts and humanities,Malta,2022,273.0,3101.0,8.803611738148984,39.285714285714285,2.4830699774266365,12.19247467438495,,91.5406,78.6229400634766
1840,1840,"Business, administration and law",Malta,2013,567.0,2378.0,23.843566021867115,,,,19.24958,68.9138,44.0389518737793
1841,1841,"Business, administration and law",Malta,2014,607.0,2327.0,26.08508809626128,7.054673721340388,1.7189514396218306,-2.144659377628259,19.26899,73.1141,44.4906997680664
1842,1842,"Business, administration and law",Malta,2015,572.0,2289.0,24.989078200087373,-5.766062602965404,-1.529051987767584,-1.633003867640739,25.33087,75.96,46.9468193054199
1843,1843,"Business, administration and law",Malta,2016,770.0,3108.0,24.774774774774773,34.61538461538461,6.370656370656371,35.77981651376147,,78.0751,48.1260795593262
1844,1844,"Business, administration and law",Malta,2017,831.0,3030.0,27.425742574257427,7.922077922077922,2.0132013201320134,-2.509652509652509,,81.0119,52.8446311950684
1845,1845,"Business, administration and law",Malta,2018,690.0,2651.0,26.027913994718972,-16.967509025270758,-5.318747642399094,-12.50825082508251,,81.658,56.8111114501953
1846,1846,"Business, administration and law",Malta,2019,738.0,2689.0,27.445146894756416,6.956521739130435,1.7850502045370027,1.4334213504337987,,85.7786,58.5368690490723
1847,1847,"Business, administration and law",Malta,2020,633.0,2737.0,23.127511874314944,-14.227642276422763,-3.836317135549872,1.7850502045370025,,86.8588,62.8752517700195
1848,1848,"Business, administration and law",Malta,2021,750.0,2764.0,27.13458755426917,18.48341232227488,4.232995658465991,0.9864815491413956,,87.4698,73.0226974487305
1849,1849,"Business, administration and law",Malta,2022,631.0,3101.0,20.34827475008062,-15.866666666666667,-3.837471783295711,12.19247467438495,,91.5406,78.6229400634766
1850,1850,Education,Malta,2013,162.0,2378.0,6.812447434819176,,,,19.24958,68.9138,44.0389518737793
1851,1851,Education,Malta,2014,134.0,2327.0,5.758487322733132,-17.28395061728395,-1.2032660077352817,-2.144659377628259,19.26899,73.1141,44.4906997680664
1852,1852,Education,Malta,2015,82.0,2289.0,3.582350371341197,-38.80597014925373,-2.271734381826125,-1.633003867640739,25.33087,75.96,46.9468193054199
1853,1853,Education,Malta,2016,77.0,3108.0,2.477477477477477,-6.097560975609756,-0.1608751608751608,35.77981651376147,,78.0751,48.1260795593262
1854,1854,Education,Malta,2017,29.0,3030.0,0.9570957095709572,-62.33766233766234,-1.584158415841584,-2.509652509652509,,81.0119,52.8446311950684
1855,1855,Education,Malta,2018,37.0,2651.0,1.395699735948699,27.58620689655172,0.3017729158807997,-12.50825082508251,,81.658,56.8111114501953
1856,1856,Education,Malta,2019,214.0,2689.0,7.958348828560803,478.3783783783784,6.582372629230198,1.4334213504337987,,85.7786,58.5368690490723
1857,1857,Education,Malta,2020,372.0,2737.0,13.59152356594812,73.83177570093457,5.772743880160759,1.7850502045370025,,86.8588,62.8752517700195
1858,1858,Education,Malta,2021,147.0,2764.0,5.318379160636758,-60.483870967741936,-8.140376266280752,0.9864815491413956,,87.4698,73.0226974487305
1859,1859,Education,Malta,2022,251.0,3101.0,8.094163173169946,70.74829931972789,3.3537568526281847,12.19247467438495,,91.5406,78.6229400634766
1860,1860,"Engineering, manufacturing and construction",Malta,2013,190.0,2378.0,7.989907485281749,,,,19.24958,68.9138,44.0389518737793
1861,1861,"Engineering, manufacturing and construction",Malta,2014,253.0,2327.0,10.87236785560808,33.1578947368421,2.707348517404383,-2.144659377628259,19.26899,73.1141,44.4906997680664
1862,1862,"Engineering, manufacturing and construction",Malta,2015,170.0,2289.0,7.426823940585408,-32.80632411067194,-3.6260375709917,-1.633003867640739,25.33087,75.96,46.9468193054199
1863,1863,"Engineering, manufacturing and construction",Malta,2016,397.0,3108.0,12.773487773487773,133.52941176470588,7.303732303732303,35.77981651376147,,78.0751,48.1260795593262
