economy,series,value,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
GBR,SE.SEC.ENRR.MA,"School enrollment, secondary, male (% gross)",,73.8240432739258,74.5718612670898,75.1091384887695,79.5210876464844,80.1377182006836,80.7948226928711,81.3379898071289,81.2246398925781,81.2276382446289,80.8585586547852,80.9994506835938,81.6966400146484,82.5189971923828,82.5494079589844,82.6404037475586,82.6768264770508,83.0551681518555,83.1849822998047,83.9207077026367,85.2742919921875,87.7055130004883,89.9542465209961,100.886840820312,101.422523498535,100.937980651855,99.3127365112305,97.0575714111328,96.9471282958984,99.7466278076172,100.496513366699,100.607681274414,101.821586608887,100.729202270508,104.081031799316,104.888679504395,97.611328125,97.0442810058594,98.1314086914062,100.183708190918,103.241432189941,93.6387786865234,92.291130065918,123.152183532715,126.252998352051,124.178520202637,,123.668441772461,118.345428466797,115.517021179199,112.805610656738,111.662269592285,111.467697143555
GBR,SE.SEC.NENR,"School enrollment, secondary (% net)",,70.19831,70.58994,71.20154,76.53078,76.47202,77.38921,76.91629,76.13394,75.53121,,76.80322,77.59085,78.83851,78.90733,,80.26647,80.10621,,,78.43803,80.9996,83.63754,92.06388,93.9031,94.8189,93.93028,92.76342,93.50332,94.65621,94.68536,94.95354,95.64137,95.47093,95.02938,95.55691,92.34619,91.17435,92.61934,94.46231,96.16818,92.958,90.8005,93.84317,97.18701,98.13521,,97.13247,,,,,
GBR,SE.SEC.NENR.FE,"School enrollment, secondary, female (% net)",,70.79908,71.03988,71.5326,76.69045,76.48503,77.95317,77.50675,76.73477,76.17908,,78.19176,79.06131,80.14477,80.1808,,81.69551,81.16813,,,79.56314,82.24123,84.87946,92.11067,93.86034,94.87488,94.21612,93.1328,93.97631,95.18473,95.39748,95.67337,96.61247,97.0797,96.61894,97.42833,94.19442,92.71672,93.75392,95.36203,96.79978,93.37553,90.85161,94.1207,97.54052,98.45768,,97.23472,,,,,
GBR,SE.SEC.NENR.MA,"School enrollment, secondary, male (% net)",,69.63283,70.16538,70.88821,76.37927,76.45966,76.85301,76.3547,75.56237,74.91492,,75.48359,76.19073,77.59335,77.6929,,78.90449,79.09325,,,77.36734,79.81852,82.45051,92.01898,93.94423,94.76502,93.65534,92.40783,93.04822,94.14851,94.00301,94.26583,94.71601,93.94223,93.52305,93.7873,90.6005,89.70987,91.53865,93.6041,95.56562,92.55985,90.75171,93.57803,96.84913,97.82696,,97.03468,,,,,
GBR,SE.SEC.PRIV.ZS,"School enrollment, secondary, private (% of total secondary)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.660680770874,26.0483207702637,25.7430000305176,26.8086109161377,26.3329391479492,28.9091796875,29.5190696716309,24.9549007415771,24.8688507080078,25.9549007415771,27.4445304870606,29.3161201477051,29.4280490875244,39.3604393005371,66.039421081543,69.4937133789062,70.8283920288086,,74.0341186523438,74.7603225708008,75.621452331543,76.0054092407227,76.3936080932617,76.9764709472656
GBR,SE.SEC.PROG.FE.ZS,"Progression to secondary school, female (%)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.9613,,,,,,
GBR,SE.SEC.PROG.MA.ZS,"Progression to secondary school, male (%)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,,,,,,
GBR,SE.SEC.PROG.ZS,Progression to secondary school (%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.98111,,,,,,
GBR,SE.SEC.TCAQ.FE.ZS,"Trained teachers in secondary education, female (% of female teachers)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBR,SE.SEC.TCAQ.LO.FE.ZS,"Trained teachers in lower secondary education, female (% of female teachers)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBR,SE.SEC.TCAQ.LO.MA.ZS,"Trained teachers in lower secondary education, male (% of male teachers)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBR,SE.SEC.TCAQ.LO.ZS,Trained teachers in lower secondary education (% of total teachers),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBR,SE.SEC.TCAQ.MA.ZS,"Trained teachers in secondary education, male (% of male teachers)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBR,SE.SEC.TCAQ.UP.FE.ZS,"Trained teachers in upper secondary education, female (% of female teachers)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBR,SE.SEC.TCAQ.UP.MA.ZS,"Trained teachers in upper secondary education, male (% of male teachers)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBR,SE.SEC.TCAQ.UP.ZS,Trained teachers in upper secondary education (% of total teachers),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBR,SE.SEC.TCAQ.ZS,Trained teachers in secondary education (% of total teachers),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBR,SE.SEC.TCHR,"Secondary education, teachers",,,,,,,,,,,,,,,,,,,,,,,,397697.0,404307.0,452464.0,476337.0,464134.0,,354596.0,353098.0,361610.0,356499.0,361200.0,372888.0,387532.0,368475.0,378882.0,375385.0,,,,,409478.0,414227.0,412358.71875,392953.25,384284.21875,369139.875,364150.0,354996.96875,358237.9375,385798.0625
GBR,SE.SEC.TCHR.FE,"Secondary education, teachers, female",,,,,,,,,,,,,,,,,,,,,,,,214121.0,218182.0,,264208.0,255669.0,,197844.0,207429.0,214074.0,210904.0,214800.0,224401.0,235686.0,224438.0,233846.0,233627.0,,,,,254330.84375,254319.0,259165.515625,246104.046875,232957.625,226034.484375,223673.0,224211.875,226973.34375,
GBR,SE.SEC.TCHR.FE.ZS,"Secondary education, teachers (% female)",,,,,,,,,,,,,,,,,,,,,,,,53.8402404785156,53.9644393920898,,55.466609954834,55.0851707458496,,55.7942008972168,58.7454490661621,59.2002410888672,59.1597709655762,59.4684410095215,60.17919921875,60.8171691894531,60.909969329834,61.7200088500977,62.2366409301758,,,,,62.1109886169434,61.3960494995117,62.8495292663574,62.6293411254883,60.6211814880371,61.2327499389648,61.4233093261719,63.1588096618652,63.358268737793,
GBR,SE.SEC.UNER.LO.FE.ZS,"Adolescents out of school, female (% of female lower secondary school age)",,5.77375984191895,5.72829008102417,7.09274005889893,6.25495004653931,6.25823020935059,1.20213997364044,0.916260004043579,0.825890004634857,0.604550004005432,,,0.278380006551743,,,,,,,,,,,,,,,,1.53942000865936,1.40582001209259,0.741739988327026,0.108800001442432,,0.186729997396469,,,0.29433000087738,2.45656991004944,1.28811001777649,,,1.6735600233078,4.95187997817993,1.14488995075226,1.30308997631073,1.49431002140045,,1.08219003677368,1.64267003536224,1.7190899848938,1.1047899723053,1.18039000034332,0.971870005130768
GBR,SE.SEC.UNER.LO.MA.ZS,"Adolescents out of school, male (% of male lower secondary school age)",,7.83675003051758,7.28108978271484,8.12790966033936,6.589280128479,6.16583013534546,2.29399991035461,2.03970003128052,1.77884995937347,1.59900999069214,,,1.41027998924255,,,,,,,,,,,,,,,,2.05416989326477,1.39745998382568,0.834089994430542,0.545669972896576,,0.506990015506744,,,1.72598004341125,3.92510008811951,1.60111999511719,,,1.84019005298615,5.05553007125854,1.07199001312256,1.08331000804901,1.4689199924469,,1.49228000640869,2.08134007453918,1.99586999416351,1.32940995693207,1.1958099603653,0.863189995288849
GBR,SE.SEC.UNER.LO.ZS,Adolescents out of school (% of lower secondary school age),,6.83834981918335,6.52867984771729,7.62575006484985,6.42686986923218,6.21077013015747,1.76303005218506,1.49331998825073,1.31549000740051,1.11541998386383,,0.524770021438599,0.860099971294403,,,,,,,,,,,,,,,,1.80335998535156,1.40154004096985,0.789009988307953,0.332590013742447,0.30579999089241,0.350650012493134,0.0152000002563,0.0730800032615662,1.02743005752563,3.20919990539551,1.4485399723053,0.0058100000023841,0.0118699995800853,1.75890004634857,5.00496006011963,1.10759997367859,1.19069004058838,1.48131000995636,,1.29263997077942,1.86769998073578,1.86098003387451,1.21985995769501,1.18827998638153,0.916230022907257
GBR,SE.TER.CUAT.BA.FE.ZS,"Educational attainment, at least Bachelor's or equivalent, population 25+, female (%) (cumulative)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.722690999507904,0.694863379001617,0.726301848888397,28.6100006103516,29.8199996948242,25.0106201171875,26.2452640533447,34.7000007629395,28.3850326538086,29.7432098388672,38.7900009155273,40.939998626709,36.627269744873
GBR,SE.TER.CUAT.BA.MA.ZS,"Educational attainment, at least Bachelor's or equivalent, population 25+, male (%) (cumulative)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.49536967277527,1.34928178787231,1.40961945056915,28.1700000762939,28.8299999237061,25.2417888641357,25.9882297515869,33.1100006103516,27.3660411834717,28.2447643280029,35.7099990844727,38.2099990844727,35.0792808532715
GBR,SE.TER.CUAT.BA.ZS,"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.10243928432465,1.01876890659332,1.06229543685913,28.3899993896484,29.3299999237061,25.1243190765381,26.1183948516846,33.9199981689453,27.8820743560791,29.0026969909668,37.2799987792969,39.5900001525879,35.85205078125
GBR,SE.TER.CUAT.DO.FE.ZS,"Educational attainment, Doctoral or equivalent, population 25+, female (%) (cumulative)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.629999995231628,0.649999976158142,0.925206422805786,0.902841567993164,0.819999992847443,1.07873511314392,1.07172739505768,0.879999995231628,1.16999995708466,1.64821898937225
GBR,SE.TER.CUAT.DO.MA.ZS,"Educational attainment, Doctoral or equivalent, population 25+, male (%) (cumulative)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.22000002861023,1.12999999523163,1.45354723930359,1.36217212677002,1.19000005722046,1.49335920810699,1.47936606407166,1.28999996185303,1.39999997615814,2.10572385787964
GBR,SE.TER.CUAT.DO.ZS,"Educational attainment, Doctoral or equivalent, population 25+, total (%) (cumulative)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.920000016689301,0.879999995231628,1.18506872653961,1.12955868244171,1.0,1.28338551521301,1.2731728553772,1.08000004291534,1.27999997138977,1.87733352184296
GBR,SE.TER.CUAT.MS.FE.ZS,"Educational attainment, at least Master's or equivalent, population 25+, female (%) (cumulative)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,8.47000026702881,8.90999984741211,10.3804931640625,11.2460670471191,12.0100002288818,12.1652050018311,12.8675451278687,13.9700002670288,14.6599998474121,14.6168689727783
GBR,SE.TER.CUAT.MS.MA.ZS,"Educational attainment, at least Master's or equivalent, population 25+, male (%) (cumulative)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,8.6899995803833,8.65999984741211,10.1534576416016,11.1563396453857,11.9700002670288,11.7035684585571,11.9579038619995,13.1599998474121,14.0699996948242,13.3305187225342
GBR,SE.TER.CUAT.MS.ZS,"Educational attainment, at least Master's or equivalent, population 25+, total (%) (cumulative)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,8.57999992370605,8.77999973297119,10.2688226699829,11.2017755508423,11.9899997711182,11.9373474121094,12.4180107116699,13.5799999237061,14.3699998855591,13.9726762771606
GBR,SE.TER.CUAT.ST.FE.ZS,"Educational attainment, at least completed short-cycle tertiary, population 25+, female (%) (cumulative)",,6.59999990463257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.3400001525879,33.8800010681152,31.8799991607666,37.2999992370605,38.5400009155273,40.1399993896484,40.7780380249023,41.5603141784668,45.1300010681152,43.3992462158203,44.8981399536133,49.2000007629395,50.5,41.6180801391602
GBR,SE.TER.CUAT.ST.MA.ZS,"Educational attainment, at least completed short-cycle tertiary, population 25+, male (%) (cumulative)",,9.31999969482422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.6499996185303,33.5099983215332,34.310001373291,36.5999984741211,37.1599998474121,37.7900009155273,38.7680282592773,39.5638847351074,43.0200004577637,39.7399597167969,41.0556945800781,45.2200012207031,46.7900009155273,38.796314239502
GBR,SE.TER.CUAT.ST.ZS,"Educational attainment, at least completed short-cycle tertiary, population 25+, total (%) (cumulative)",,7.92999982833862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.4899997711182,33.7000007629395,33.060001373291,36.9500007629395,37.8600006103516,38.9799995422363,39.7894134521484,40.5749015808105,44.0900001525879,41.593090057373,42.9992599487305,47.2400016784668,48.6699981689453,40.204963684082
GBR,SE.TER.ENRL.TC.ZS,"Pupil-teacher ratio, tertiary",,,,,,,,,,,,,,12.34701,12.59626,12.65927,12.96757,13.24489,12.18466,13.1498,14.13916,14.59615,15.47566,16.60083,17.10658,22.05856,20.40373,21.04721,,22.57864,21.45123,21.43441,22.79198,22.64284,20.09694,18.70358,18.60183,18.18529,17.36226,17.50795,17.66389,17.83285,17.85441,16.42327,15.52415,15.68994,15.78774,15.55958,,,,,
GBR,SE.TER.ENRR,"School enrollment, tertiary (% gross)",,15.0683298110962,15.7593202590942,16.0944805145264,16.5485591888428,18.1010799407959,18.5548706054688,18.665340423584,18.5167503356934,18.5365295410156,18.3573207855225,18.6208095550537,18.9144306182861,21.1245803833008,21.2971096038818,21.3736591339111,22.0037097930908,22.9765205383301,23.7949695587158,24.866720199585,26.7585601806641,29.370189666748,33.5449295043945,38.5480995178223,43.9219703674316,50.3605918884277,52.677490234375,55.7670402526855,56.9180183410645,60.0285491943359,57.365119934082,57.4873008728027,61.1282196044922,61.4559707641602,59.4526710510254,59.2745018005371,59.1907196044922,58.8450889587402,57.4309883117676,59.101131439209,59.8467292785645,59.3426704406738,59.1499404907227,56.7628898620605,56.4879112243652,56.3971290588379,58.019100189209,59.5547981262207,61.0918807983398,65.5249404907227,69.5303802490234,77.0768814086914,80.1511001586914
GBR,SE.TER.ENRR.FE,"School enrollment, tertiary, female (% gross)",,10.1190099716187,10.7518701553345,11.2835597991943,11.950119972229,13.252010345459,13.6495895385742,13.6781196594238,13.4897003173828,13.526309967041,13.6416997909546,13.855170249939,14.3223896026611,18.895959854126,19.1802101135254,19.4118309020996,20.3028507232666,21.5173606872559,22.4312400817871,23.5784606933594,25.8402900695801,28.7134494781494,33.1196784973145,38.663688659668,44.4240303039551,51.7997207641602,53.6198081970215,58.2025909423828,60.3961791992188,64.2477722167969,62.2376289367676,63.1506118774414,68.1336517333984,69.4760284423828,68.7480926513672,68.6411819458008,68.4566268920898,67.8921585083008,66.1612319946289,67.7098388671875,68.3259124755859,67.8691024780273,67.6775207519531,64.6733627319336,64.2262878417969,64.4314575195312,66.6062774658203,68.6630401611328,70.5226821899414,75.575927734375,79.8199310302734,88.9324035644531,92.98046875
GBR,SE.TER.ENRR.MA,"School enrollment, tertiary, male (% gross)",,19.9157905578613,20.6412506103516,20.7631607055664,20.9906406402588,22.7705707550049,23.2697296142578,23.4610900878906,23.3553504943848,23.368839263916,22.9178009033203,23.2414093017578,23.3736801147461,23.2913799285889,23.3583393096924,23.2845706939697,23.6595306396484,24.395959854126,25.1213493347168,26.1194801330566,27.6521091461182,30.0100803375244,33.9598503112793,38.43505859375,43.4300918579102,48.9479789733887,51.7504806518555,53.3675804138184,53.4906997680664,55.8593406677246,52.5471382141113,51.9022407531738,54.2444496154785,53.6103515625,50.402889251709,50.1334800720215,50.0843811035156,49.9379005432129,48.8140602111816,50.5847015380859,51.5204315185547,51.0607986450195,50.8973197937012,49.0955390930176,48.9879188537598,48.6324081420898,49.7280006408691,50.7446212768555,51.9430198669434,55.7351608276367,59.5063285827637,65.5832290649414,67.8145294189453
GBR,SE.TER.TCHR.FE.ZS,"Tertiary education, academic staff (% female)",,,,,,,,,,,,,,13.787070274353,17.2187099456787,,15.1492700576782,15.3451404571533,17.2814598083496,17.9965991973877,19.5678291320801,20.8816699981689,20.0,20.9358406066894,21.4065399169922,27.627950668335,29.5536804199219,30.7020397186279,,32.3723793029785,33.1390419006348,33.8828392028809,35.0167808532715,36.2282295227051,38.4556884765625,39.9370384216309,40.7930908203125,41.3953704833984,41.685920715332,42.5733985900879,43.2264099121094,43.5094909667969,43.7521896362305,44.1463890075684,44.3397598266602,44.3972396850586,44.7712097167969,45.1520805358887,45.4705505371094,46.2507209777832,46.0007095336914,46.4006500244141,47.162971496582
GBR,SE.XPD.CPRM.ZS,"Current education expenditure, primary (% of total expenditure in primary public institutions)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.5241165161133,94.0857696533203,94.466438293457,92.3222732543945,93.2804718017578,94.4434967041016,92.2093276977539,90.6192398071289,89.1406784057617,90.8951721191406,89.1066284179688,88.2262420654297,88.2196578979492,93.6785888671875,,97.212158203125,97.215087890625,97.2886810302734,97.7026977539062,97.4818420410156,97.6405029296875,97.8637237548828,92.6473617553711,93.2622985839844,
GBR,SE.XPD.CSEC.ZS,"Current education expenditure, secondary (% of total expenditure in secondary public institutions)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.715217590332,94.562370300293,95.3556289672852,92.3832092285156,92.8200531005859,93.3663864135742,91.9605712890625,92.2780609130859,92.2248687744141,96.390739440918,93.1952667236328,91.1149978637695,87.3678894042969,94.0482177734375,,97.5374221801758,97.425048828125,97.590202331543,97.7581634521484,97.4507064819336,97.7162628173828,97.6716766357422,89.3376617431641,89.2369613647461,
GBR,SE.XPD.CTER.ZS,"Current education expenditure, tertiary (% of total expenditure in tertiary public institutions)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBR,SE.XPD.CTOT.ZS,"Current education expenditure, total (% of total expenditure in public institutions)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.0895690917969,94.2771606445312,94.8503265380859,92.2889175415039,93.0282135009766,93.9174194335938,92.06787109375,92.0087127685547,91.3767776489258,93.9174118041992,91.7325286865234,90.3580474853516,88.5871734619141,93.8457717895508,,97.3239669799805,97.2889175415039,97.3840789794922,97.6972198486328,97.4917297363281,97.6850814819336,97.8219985961914,91.9917678833008,92.3381271362305,
GBR,SE.XPD.PRIM.PC.ZS,"Government expenditure per student, primary (% of GDP per capita)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.48974,12.32138,12.72822,13.26629,14.41264,16.29736,15.87519,17.01127,19.733,20.91308,21.33528,22.24086,24.33356,24.67365,,23.14708,23.5778,24.97949,24.17334,,,,,,
GBR,SE.XPD.PRIM.ZS,Expenditure on primary education (% of government expenditure on education),,26.31387,24.49045,24.70334,24.87609,25.28943,28.21937,27.99083,,,27.05043,26.45457,23.40639,23.03311,22.08038,22.64258,24.75751,25.76653,26.26657,26.65466,26.73776,27.31965,27.34459,,30.34575,30.43092,29.65465,,23.63436,24.44138,24.71135,24.98936,23.6289,25.47734,26.19924,26.46495,29.44554,30.64547,31.57509,31.11967,30.09235,30.77206,,29.7885,28.91542,32.16658,32.32674,,,,,,
GBR,SE.XPD.SECO.PC.ZS,"Government expenditure per student, secondary (% of GDP per capita)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.65895,21.09702,21.87505,21.94317,23.63757,25.01142,23.79821,23.47328,24.47537,25.57833,26.49489,28.43834,31.19587,29.46259,,22.60496,22.87626,23.05669,21.18688,,,,,,
GBR,SE.XPD.SECO.ZS,Expenditure on secondary education (% of government expenditure on education),,36.67883,34.64968,35.19417,35.68563,37.21056,39.82906,39.26615,,,39.84776,39.90355,40.56725,40.89934,41.70248,42.69402,48.0661,48.13803,48.32494,47.80404,46.96409,46.33387,44.84085,,44.36224,43.63596,43.98863,,46.07624,46.70776,48.7333,48.3563,47.14807,48.27423,47.88209,45.38878,43.31438,45.10862,47.03944,48.91957,48.31804,41.5706,,40.13864,41.13215,41.03583,37.83738,,,,,,
GBR,SE.XPD.TERT.PC.ZS,"Government expenditure per student, tertiary (% of GDP per capita)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.90508,22.71169,20.67319,20.34455,25.48431,24.79769,24.37405,29.03337,26.05054,22.14017,20.34569,18.77949,23.64564,31.421,,40.20748,41.20273,35.35066,37.99046,,,,,,
GBR,SE.XPD.TERT.ZS,Expenditure on tertiary education (% of government expenditure on education),,23.75912,25.06369,24.46063,23.22398,21.76194,20.74074,21.51866,,,22.42626,23.02427,22.81192,22.69803,21.91608,22.58611,21.0873,20.7827,20.16751,20.07865,20.44396,20.68082,21.79378,,23.02001,23.62598,23.73445,,21.94441,20.11308,17.54055,17.23762,20.63792,19.76077,19.29337,22.29214,20.10144,17.38604,15.70931,14.36972,16.39469,22.09704,,23.9586,24.32627,22.82077,25.61589,,,,,,
GBR,SE.XPD.TOTL.GB.ZS,"Government expenditure on education, total (% of government expenditure)",,,,,,,,,,,,,,,,,,,,,,,,,,11.3720350265503,11.3914403915405,11.532398223877,11.4880180358887,12.4065570831299,13.2567586898804,13.613959312439,14.7339725494385,14.4774894714355,13.8854837417603,13.3772115707397,13.7595329284668,13.7904605865479,13.0309219360352,13.1349544525146,13.2197780609131,12.7005062103271,12.2498607635498,12.0949993133545,12.3320922851562,12.2591743469238,12.2109956741333,12.2464151382446,12.0805902481079,11.9921426773071,10.4407529830933,11.054573059082,10.6437501907349
GBR,SE.XPD.TOTL.GD.ZS,"Government expenditure on education, total (% of GDP)",,5.03205013275146,5.15937995910645,5.44860982894897,5.39099979400635,6.26878023147583,6.42422008514404,6.06335020065308,,,5.07011985778809,5.2884202003479,5.1887001991272,5.06150007247925,4.89905977249146,4.5940899848938,4.38083982467651,4.37180995941162,4.26831007003784,4.12511014938354,4.05552005767822,4.1224799156189,4.3344898223877,,4.850830078125,4.83926010131836,4.37826013565063,,4.20707988739014,3.988450050354,4.01821994781494,4.10014009475708,4.61192989349365,4.8012900352478,4.73554992675781,4.92976999282837,4.97649002075195,4.9244499206543,4.90973997116089,5.06263017654419,5.69867992401123,5.57218980789185,5.57887411117554,5.52530002593994,5.60134983062744,5.55452013015747,5.42795991897583,5.45256996154785,5.20437002182007,5.26115989685059,5.43935012817383,5.90458011627197,4.95917558670044
