,Field (ISCED-F 2013),Country,Year,Enrollment Count,Total,Distribution (%),Enrollment Growth Rate (%),Weighted Enrollment Growth Rate (%),Total Growth Rate (%)
1426,"Agriculture, forestry, fisheries and veterinary",Italy,2019,8244.0,285498.0,2.887585902528214,-1.2339762789025999,-0.03607731052406672,2.711161957389859
1427,"Agriculture, forestry, fisheries and veterinary",Italy,2020,7909.0,298967.0,2.645442473584041,-4.063561377971858,-0.11205250077767781,4.717721315035482
1428,"Agriculture, forestry, fisheries and veterinary",Italy,2021,7821.0,314639.0,2.4857058406618378,-1.1126564673157162,-0.027968560795069906,5.242050125933631
1429,"Agriculture, forestry, fisheries and veterinary",Italy,2022,6979.0,314702.0,2.2176535261930335,-10.765886715253805,-0.26755470254399405,0.020022946932834136
1430,Arts and humanities,Italy,2013,46838.0,225497.0,20.77100804001827,,,
1431,Arts and humanities,Italy,2014,49280.0,226525.0,21.754773203840635,5.2137153593236265,1.0780267078688888,0.4558818964332119
1432,Arts and humanities,Italy,2015,52413.0,229244.0,22.86341191045349,6.357548701298701,1.3666660850447556,1.2003090166648271
1433,Arts and humanities,Italy,2016,54632.0,240020.0,22.76143654695442,4.233682483353367,0.9245062911424049,4.700668283575579
1434,Arts and humanities,Italy,2017,58778.0,255436.0,23.010852033386055,7.5889588519548985,1.623107157957375,6.422798100158319
1435,Arts and humanities,Italy,2018,63172.0,277962.0,22.72684755470172,7.47558610364422,1.5807916189982802,8.818647332404202
1436,Arts and humanities,Italy,2019,63641.0,285498.0,22.291224456913884,0.7424175267523586,0.16427435568725524,2.711161957389859
1437,Arts and humanities,Italy,2020,65686.0,298967.0,21.970986764425504,3.213337313995695,0.684021982359257,4.717721315035482
1438,Arts and humanities,Italy,2021,69101.0,314639.0,21.961994539774153,5.198976950948452,1.085370853581406,5.242050125933631
1439,Arts and humanities,Italy,2022,65764.0,314702.0,20.897229760217602,-4.829163109072228,-1.0603682213649739,0.020022946932834136
1440,"Business, administration and law",Italy,2013,31311.0,225497.0,13.885328851381615,,,
1441,"Business, administration and law",Italy,2014,29731.0,226525.0,13.124820659971306,-5.046149915365207,-0.6974947577530074,0.4558818964332119
1442,"Business, administration and law",Italy,2015,28711.0,229244.0,12.524210012039573,-3.4307625037839298,-0.4449407618083789,1.2003090166648271
1443,"Business, administration and law",Italy,2016,39072.0,240020.0,16.27864344637947,36.08721395980635,4.3167236063661365,4.700668283575579
1444,"Business, administration and law",Italy,2017,42117.0,255436.0,16.488278864373072,7.793304668304668,1.192079424983166,6.422798100158319
1445,"Business, administration and law",Italy,2018,36061.0,277962.0,12.973356070254207,-14.378991856020134,-2.1787150761614895,8.818647332404202
1446,"Business, administration and law",Italy,2019,36737.0,285498.0,12.86769084196737,1.8746013699010011,0.2367792418861078,2.711161957389859
1447,"Business, administration and law",Italy,2020,39629.0,298967.0,13.255309114383861,7.872172469172768,0.9673308425344603,4.717721315035482
1448,"Business, administration and law",Italy,2021,43072.0,314639.0,13.689339210968761,8.688081960180675,1.09426994110711,5.242050125933631
1449,"Business, administration and law",Italy,2022,44503.0,314702.0,14.141314640517061,3.3223439821693908,0.4547158899530349,0.020022946932834136
1450,Education,Italy,2013,9176.0,225497.0,4.069233737034196,,,
1451,Education,Italy,2014,9146.0,226525.0,4.037523452157599,-0.3269398430688753,-0.013243571349740647,0.4558818964332119
1452,Education,Italy,2015,9418.0,229244.0,4.108286367364031,2.973977695167286,0.11865086981556769,1.2003090166648271
1453,Education,Italy,2016,9042.0,240020.0,3.767186067827681,-3.99235506476959,-0.1566536121989834,4.700668283575579
1454,Education,Italy,2017,9863.0,255436.0,3.8612411719569675,9.079849590798496,0.321411234125182,6.422798100158319
1455,Education,Italy,2018,11409.0,277962.0,4.104517883739504,15.674743992699991,0.5561911340399047,8.818647332404202
1456,Education,Italy,2019,11379.0,285498.0,3.9856671500325747,-0.2629503023928477,-0.01050795452157283,2.711161957389859
1457,Education,Italy,2020,12374.0,298967.0,4.138918342158164,8.744177871517708,0.3328126515635505,4.717721315035482
1458,Education,Italy,2021,12548.0,314639.0,3.988062509733377,1.4061742363019234,0.05530147248116095,5.242050125933631
1459,Education,Italy,2022,12537.0,314702.0,3.9837687717269037,-0.08766337264902774,-0.0034953702232588288,0.020022946932834136
1460,"Engineering, manufacturing and construction",Italy,2013,41199.0,225497.0,18.27030958283259,,,
1461,"Engineering, manufacturing and construction",Italy,2014,40505.0,226525.0,17.881028584041495,-1.684506905507415,-0.30636795055733357,0.4558818964332119
1462,"Engineering, manufacturing and construction",Italy,2015,27165.0,229244.0,11.849819406396678,-32.93420565362301,-5.819127218160563,1.2003090166648271
1463,"Engineering, manufacturing and construction",Italy,2016,40956.0,240020.0,17.063578035163737,50.76753175041414,5.745771185734523,4.700668283575579
1464,"Engineering, manufacturing and construction",Italy,2017,42513.0,255436.0,16.643307912745268,3.801640785232933,0.6095460310997667,6.422798100158319
1465,"Engineering, manufacturing and construction",Italy,2018,45391.0,277962.0,16.329929990430347,6.769693975960295,1.0353933271454372,8.818647332404202
1466,"Engineering, manufacturing and construction",Italy,2019,46708.0,285498.0,16.36018465978746,2.9014562358176734,0.46129920349704734,2.711161957389859
1467,"Engineering, manufacturing and construction",Italy,2020,49254.0,298967.0,16.47472798001117,5.450886357797379,0.8515990059103512,4.717721315035482
1468,"Engineering, manufacturing and construction",Italy,2021,49126.0,314639.0,15.613449063847774,-0.2598773703658586,-0.040681542974647135,5.242050125933631
1469,"Engineering, manufacturing and construction",Italy,2022,50443.0,314702.0,16.02881456107683,2.6808614582909254,0.41849114400289794,0.020022946932834136
1470,Health and welfare,Italy,2013,18636.0,225497.0,8.264411499931263,,,
1471,Health and welfare,Italy,2014,18443.0,226525.0,8.141706213442225,-1.0356299635114832,-0.08520030901666482,0.4558818964332119
1472,Health and welfare,Italy,2015,24801.0,229244.0,10.818603758440789,34.47378409152524,2.773464081938895,1.2003090166648271
1473,Health and welfare,Italy,2016,22334.0,240020.0,9.305057911840679,-9.947179549211725,-1.0278310140821598,4.700668283575579
1474,Health and welfare,Italy,2017,23289.0,255436.0,9.117352291767801,4.275991761439957,0.37387055857435914,6.422798100158319
1475,Health and welfare,Italy,2018,18920.0,277962.0,6.806685805973478,-18.759929580488645,-1.571797583842396,8.818647332404202
1476,Health and welfare,Italy,2019,18858.0,285498.0,6.605300212260682,-0.3276955602536998,-0.021716439344583848,2.711161957389859
1477,Health and welfare,Italy,2020,19715.0,298967.0,6.594373292035576,4.5444904019514265,0.2866537109446862,4.717721315035482
1478,Health and welfare,Italy,2021,20140.0,314639.0,6.400986527417135,2.155718995688562,0.13507543565800806,5.242050125933631
1479,Health and welfare,Italy,2022,20768.0,314702.0,6.599258981512669,3.118172790466733,0.19955386365514044,0.020022946932834136
1480,Information and communication technologies,Italy,2013,4166.0,225497.0,1.8474746892419855,,,
1481,Information and communication technologies,Italy,2014,4628.0,226525.0,2.043041606886657,11.089774363898224,0.20395099878600598,0.4558818964332119
1482,Information and communication technologies,Italy,2015,17223.0,229244.0,7.512955628064421,272.1477960242005,5.4941459754671875,1.2003090166648271
1483,Information and communication technologies,Italy,2016,5489.0,240020.0,2.286892758936755,-68.129826394937,-4.888759270060828,4.700668283575579
1484,Information and communication technologies,Italy,2017,6182.0,255436.0,2.4201756995881554,12.625250501002002,0.2713008346513412,6.422798100158319
1485,Information and communication technologies,Italy,2018,6992.0,277962.0,2.51545175239781,13.102555807182142,0.2914067390506616,8.818647332404202
1486,Information and communication technologies,Italy,2019,6949.0,285498.0,2.433992532346987,-0.6149885583524027,-0.015061401480921057,2.711161957389859
1487,Information and communication technologies,Italy,2020,7390.0,298967.0,2.4718447186478776,6.346236868614189,0.14750791893419674,4.717721315035482
1488,Information and communication technologies,Italy,2021,8250.0,314639.0,2.6220525745378036,11.637347767253045,0.27332911686091044,5.242050125933631
1489,Information and communication technologies,Italy,2022,8970.0,314702.0,2.8503155366028814,8.727272727272728,0.22878786915875973,0.020022946932834136
1490,"Natural sciences, mathematics and statistics",Italy,2013,23708.0,225497.0,10.513665370271001,,,
1491,"Natural sciences, mathematics and statistics",Italy,2014,21396.0,226525.0,9.445315086635029,-9.75198245318036,-1.020637898686679,0.4558818964332119
1492,"Natural sciences, mathematics and statistics",Italy,2015,23289.0,229244.0,10.159044511524838,8.847448121144138,0.8257577079443736,1.2003090166648271
1493,"Natural sciences, mathematics and statistics",Italy,2016,26700.0,240020.0,11.124072993917174,14.646399587788226,1.4211315723689693,4.700668283575579
1494,"Natural sciences, mathematics and statistics",Italy,2017,28895.0,255436.0,11.312031193723673,8.220973782771535,0.859315053477192,6.422798100158319
1495,"Natural sciences, mathematics and statistics",Italy,2018,33297.0,277962.0,11.978975543419605,15.234469631424123,1.5836697102481634,8.818647332404202
1496,"Natural sciences, mathematics and statistics",Italy,2019,35866.0,285498.0,12.562609895691038,7.7154097966783795,0.8998311721973534,2.711161957389859
1497,"Natural sciences, mathematics and statistics",Italy,2020,36361.0,298967.0,12.162211882916843,1.380137177270953,0.1655701130894045,4.717721315035482
1498,"Natural sciences, mathematics and statistics",Italy,2021,38480.0,314639.0,12.229888856753295,5.827672506256704,0.6734702309631038,5.242050125933631
1499,"Natural sciences, mathematics and statistics",Italy,2022,36818.0,314702.0,11.699321898176688,-4.3191268191268195,-0.5281186646414704,0.020022946932834136
1500,Services,Italy,2013,9950.0,225497.0,4.412475553998501,,,
1501,Services,Italy,2014,10349.0,226525.0,4.568590663282198,4.010050251256281,0.1761394989515506,0.4558818964332119
1502,Services,Italy,2015,0.0,229244.0,0.0,-100.0,-4.514403866622463,1.2003090166648271
1503,Services,Italy,2016,217.0,240020.0,0.09040913257228564,,,4.700668283575579
1504,Services,Italy,2017,338.0,255436.0,0.13232277361061087,55.76036866359447,0.04736998700261514,6.422798100158319
1505,Services,Italy,2018,10952.0,277962.0,3.9401069210899333,3140.2366863905327,3.8185075657823737,8.818647332404202
1506,Services,Italy,2019,12198.0,285498.0,4.272534308471513,11.37691745799854,0.43643037779599153,2.711161957389859
1507,Services,Italy,2020,13625.0,298967.0,4.557359173420478,11.698639121167405,0.47731020480521263,4.717721315035482
1508,Services,Italy,2021,15177.0,314639.0,4.82362326348609,11.390825688073395,0.49326370856759655,5.242050125933631
1509,Services,Italy,2022,14561.0,314702.0,4.626916892806528,-4.058773143572511,-0.1957407325024944,0.020022946932834136
1510,"Social sciences, journalism and information",Italy,2013,32615.0,225497.0,14.463607054639308,,,
1511,"Social sciences, journalism and information",Italy,2014,34495.0,226525.0,15.22789979031012,5.764218917675916,0.8299304712504139,0.4558818964332119
1512,"Social sciences, journalism and information",Italy,2015,38273.0,229244.0,16.69531154577655,10.952311929265111,1.6480256844235837,1.2003090166648271
1513,"Social sciences, journalism and information",Italy,2016,33207.0,240020.0,13.83509707524373,-13.236485250698927,-2.110657445212899,4.700668283575579
1514,"Social sciences, journalism and information",Italy,2017,35257.0,255436.0,13.802674642571917,6.173397175294366,0.8025493665732316,6.422798100158319
1515,"Social sciences, journalism and information",Italy,2018,43421.0,277962.0,15.621200020146638,23.15568539580792,2.9370921205056804,8.818647332404202
1516,"Social sciences, journalism and information",Italy,2019,44918.0,285498.0,15.73321004000028,3.4476405425945966,0.5243469306264842,2.711161957389859
1517,"Social sciences, journalism and information",Italy,2020,47024.0,298967.0,15.72882625841648,4.688543568279977,0.704425572053103,4.717721315035482
1518,"Social sciences, journalism and information",Italy,2021,50924.0,314639.0,16.18489761281977,8.29363729159578,1.2395157625087798,5.242050125933631
1519,"Social sciences, journalism and information",Italy,2022,53359.0,314702.0,16.955405431169805,4.781635378210667,0.7737478630577498,0.020022946932834136
1520,"Agriculture, forestry, fisheries and veterinary",Latvia,2013,325.0,20308.0,1.600354540082726,,,
1521,"Agriculture, forestry, fisheries and veterinary",Latvia,2014,423.0,16937.0,2.497490700832497,30.153846153846153,0.5786148668595382,-16.5993697065196
1522,"Agriculture, forestry, fisheries and veterinary",Latvia,2015,239.0,15978.0,1.4958067342596069,-43.498817966903076,-1.1515834272124172,-5.662159768554053
1523,"Agriculture, forestry, fisheries and veterinary",Latvia,2016,221.0,15718.0,1.4060313016923274,-7.531380753138076,-0.11451838656317599,-1.6272374514958068
1524,"Agriculture, forestry, fisheries and veterinary",Latvia,2017,209.0,14949.0,1.3980868285504047,-5.429864253393665,-0.08027292795504717,-4.892479959282352
1525,"Agriculture, forestry, fisheries and veterinary",Latvia,2018,181.0,13926.0,1.2997271291110153,-13.397129186602871,-0.2010627603044665,-6.843267108167771
1526,"Agriculture, forestry, fisheries and veterinary",Latvia,2019,194.0,14639.0,1.325227133000888,7.18232044198895,0.08880388004645126,5.119919574895878
1527,"Agriculture, forestry, fisheries and veterinary",Latvia,2020,214.0,15594.0,1.3723226882134154,10.309278350515463,0.12825445684237527,6.523669649566227
1528,"Agriculture, forestry, fisheries and veterinary",Latvia,2021,209.0,14817.0,1.4105419450631032,-2.336448598130841,-0.03374502260916515,-4.98268564832628
1529,"Agriculture, forestry, fisheries and veterinary",Latvia,2022,218.0,15157.0,1.4382793428778782,4.30622009569378,0.05937850498119681,2.29466153742323
1530,Arts and humanities,Latvia,2013,2031.0,20308.0,10.000984833563129,,,
1531,Arts and humanities,Latvia,2014,1791.0,16937.0,10.574481903524827,-11.816838995568684,-1.4170160004723384,-16.5993697065196
1532,Arts and humanities,Latvia,2015,1509.0,15978.0,9.444235824258355,-15.745393634840871,-1.7649267743146826,-5.662159768554053
1533,Arts and humanities,Latvia,2016,1420.0,15718.0,9.034228273317217,-5.89794565937707,-0.5662298002290367,-1.6272374514958068
1534,Arts and humanities,Latvia,2017,1235.0,14949.0,8.261422168706938,-13.028169014084506,-1.2375409726403102,-4.892479959282352
1535,Arts and humanities,Latvia,2018,1269.0,13926.0,9.112451529513141,2.753036437246964,0.24414763751256643,-6.843267108167771
1536,Arts and humanities,Latvia,2019,1390.0,14639.0,9.495184097274404,9.535066981875492,0.8265591912015847,5.119919574895878
1537,Arts and humanities,Latvia,2020,1387.0,15594.0,8.894446582018725,-0.2158273381294964,-0.01923816852635629,6.523669649566227
1538,Arts and humanities,Latvia,2021,1368.0,14817.0,9.232638185867584,-1.36986301369863,-0.12823108591482757,-4.98268564832628
1539,Arts and humanities,Latvia,2022,1585.0,15157.0,10.457214488355216,15.862573099415206,1.4316817312133008,2.29466153742323
1540,"Business, administration and law",Latvia,2013,6134.0,20308.0,30.20484538113059,,,
1541,"Business, administration and law",Latvia,2014,4512.0,16937.0,26.63990080887997,-26.442777958917507,-9.576666469858887,-16.5993697065196
