DATAFLOW,LAST UPDATE,freq,nace_r2,age,sex,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,Real estate activities,From 20 to 34 years,Total,Percentage,Denmark,2019,,u
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,Real estate activities,From 20 to 34 years,Total,Percentage,Denmark,2020,,u
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,Real estate activities,From 20 to 34 years,Total,Percentage,Denmark,2021,,bu
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,Real estate activities,From 20 to 34 years,Total,Percentage,Denmark,2022,,u
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,Real estate activities,From 20 to 34 years,Total,Percentage,Denmark,2023,,bu
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,Real estate activities,From 20 to 34 years,Total,Percentage,Estonia,2008,,bu
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,Real estate activities,From 20 to 34 years,Total,Percentage,Estonia,2009,,u
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,Real estate activities,From 20 to 34 years,Total,Percentage,Estonia,2010,,u
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,Real estate activities,From 20 to 34 years,Total,Percentage,Estonia,2011,,u
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,Real estate activities,From 20 to 34 years,Total,Percentage,Estonia,2012,,u
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,Real estate activities,From 20 to 34 years,Total,Percentage,Estonia,2013,,u
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,Real estate activities,From 20 to 34 years,Total,Percentage,Estonia,2014,,bu
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,Real estate activities,From 20 to 34 years,Total,Percentage,Estonia,2015,,u
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,Real estate activities,From 20 to 34 years,Total,Percentage,Estonia,2016,,u
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,Real estate activities,From 20 to 34 years,Total,Percentage,Estonia,2017,,u
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,Real estate activities,From 20 to 34 years,Total,Percentage,Estonia,2018,,u
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,Real estate activities,From 20 to 34 years,Total,Percentage,Estonia,2019,,u
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,Real estate activities,From 20 to 34 years,Total,Percentage,Estonia,2020,,u
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,Real estate activities,From 20 to 34 years,Total,Percentage,Estonia,2021,,bu
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,Real estate activities,From 20 to 34 years,Total,Percentage,Estonia,2022,,u
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,Real estate activities,From 20 to 34 years,Total,Percentage,Estonia,2023,,u
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,Real estate activities,From 20 to 34 years,Total,Percentage,Greece,2008,,bu
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,Real estate activities,From 20 to 34 years,Total,Percentage,Greece,2009,,bu
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,Real estate activities,From 20 to 34 years,Total,Percentage,Greece,2010,,u
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,Real estate activities,From 20 to 34 years,Total,Percentage,Greece,2011,,u
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,Real estate activities,From 20 to 34 years,Total,Percentage,Greece,2014,,bu
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,Real estate activities,From 20 to 34 years,Total,Percentage,Greece,2015,,u
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,Real estate activities,From 20 to 34 years,Total,Percentage,Greece,2016,,u
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,Real estate activities,From 20 to 34 years,Total,Percentage,Greece,2017,,u
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,Real estate activities,From 20 to 34 years,Total,Percentage,Greece,2018,,u
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,Real estate activities,From 20 to 34 years,Total,Percentage,Greece,2019,,u
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,Real estate activities,From 20 to 34 years,Total,Percentage,Greece,2020,,u
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,Real estate activities,From 20 to 34 years,Total,Percentage,Greece,2021,,bu
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,Real estate activities,From 20 to 34 years,Total,Percentage,Greece,2022,73.1,u
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,Real estate activities,From 20 to 34 years,Total,Percentage,Greece,2023,86.4,u
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,Real estate activities,From 20 to 34 years,Total,Percentage,Spain,2008,26.8,bu
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,Real estate activities,From 20 to 34 years,Total,Percentage,Spain,2009,26.8,u
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,Real estate activities,From 20 to 34 years,Total,Percentage,Spain,2010,26.7,u
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,Real estate activities,From 20 to 34 years,Total,Percentage,Spain,2011,48.2,
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,Real estate activities,From 20 to 34 years,Total,Percentage,Spain,2012,59.2,
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,Real estate activities,From 20 to 34 years,Total,Percentage,Spain,2013,44.6,
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,Real estate activities,From 20 to 34 years,Total,Percentage,Spain,2014,53.1,b
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,Real estate activities,From 20 to 34 years,Total,Percentage,Spain,2015,58.1,
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,Real estate activities,From 20 to 34 years,Total,Percentage,Spain,2016,38.1,u
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,Real estate activities,From 20 to 34 years,Total,Percentage,Spain,2017,43.5,
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,Real estate activities,From 20 to 34 years,Total,Percentage,Spain,2018,30.9,
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,Real estate activities,From 20 to 34 years,Total,Percentage,Spain,2019,37.2,
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,Real estate activities,From 20 to 34 years,Total,Percentage,Spain,2020,36.3,
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,Real estate activities,From 20 to 34 years,Total,Percentage,Spain,2021,22.2,bdu
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,Real estate activities,From 20 to 34 years,Total,Percentage,Spain,2022,39.6,d
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,Real estate activities,From 20 to 34 years,Total,Percentage,Spain,2023,28.6,d
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,Real estate activities,From 20 to 34 years,Total,Percentage,European Union - 27 countries (from 2020),2008,23.3,b
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,Real estate activities,From 20 to 34 years,Total,Percentage,European Union - 27 countries (from 2020),2009,22.0,
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,Real estate activities,From 20 to 34 years,Total,Percentage,European Union - 27 countries (from 2020),2010,23.1,
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,Real estate activities,From 20 to 34 years,Total,Percentage,European Union - 27 countries (from 2020),2011,24.9,
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,Real estate activities,From 20 to 34 years,Total,Percentage,European Union - 27 countries (from 2020),2012,28.0,
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,Real estate activities,From 20 to 34 years,Total,Percentage,European Union - 27 countries (from 2020),2013,30.5,
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,Real estate activities,From 20 to 34 years,Total,Percentage,European Union - 27 countries (from 2020),2014,29.1,b
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,Real estate activities,From 20 to 34 years,Total,Percentage,European Union - 27 countries (from 2020),2015,27.6,
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,Real estate activities,From 20 to 34 years,Total,Percentage,European Union - 27 countries (from 2020),2016,27.2,
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,Real estate activities,From 20 to 34 years,Total,Percentage,European Union - 27 countries (from 2020),2017,25.4,
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,Real estate activities,From 20 to 34 years,Total,Percentage,European Union - 27 countries (from 2020),2018,21.5,
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,Real estate activities,From 20 to 34 years,Total,Percentage,European Union - 27 countries (from 2020),2019,19.2,
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,Real estate activities,From 20 to 34 years,Total,Percentage,European Union - 27 countries (from 2020),2020,18.5,u
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,Real estate activities,From 20 to 34 years,Total,Percentage,European Union - 27 countries (from 2020),2021,17.5,b
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,Real estate activities,From 20 to 34 years,Total,Percentage,European Union - 27 countries (from 2020),2022,20.5,
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,Real estate activities,From 20 to 34 years,Total,Percentage,European Union - 27 countries (from 2020),2023,18.7,
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,Real estate activities,From 20 to 34 years,Total,Percentage,Finland,2008,,bu
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,Real estate activities,From 20 to 34 years,Total,Percentage,Finland,2009,,u
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,Real estate activities,From 20 to 34 years,Total,Percentage,Finland,2010,,u
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,Real estate activities,From 20 to 34 years,Total,Percentage,Finland,2011,,u
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,Real estate activities,From 20 to 34 years,Total,Percentage,Finland,2012,,u
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,Real estate activities,From 20 to 34 years,Total,Percentage,Finland,2013,,u
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,Real estate activities,From 20 to 34 years,Total,Percentage,Finland,2014,,bu
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,Real estate activities,From 20 to 34 years,Total,Percentage,Finland,2015,,u
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,Real estate activities,From 20 to 34 years,Total,Percentage,Finland,2016,,u
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,Real estate activities,From 20 to 34 years,Total,Percentage,Finland,2017,,u
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,Real estate activities,From 20 to 34 years,Total,Percentage,Finland,2018,,u
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,Real estate activities,From 20 to 34 years,Total,Percentage,Finland,2019,,u
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,Real estate activities,From 20 to 34 years,Total,Percentage,Finland,2020,,u
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,Real estate activities,From 20 to 34 years,Total,Percentage,Finland,2021,,bu
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,Real estate activities,From 20 to 34 years,Total,Percentage,Finland,2022,,u
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,Real estate activities,From 20 to 34 years,Total,Percentage,Finland,2023,,u
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,Real estate activities,From 20 to 34 years,Total,Percentage,France,2008,21.8,bu
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,Real estate activities,From 20 to 34 years,Total,Percentage,France,2009,23.6,u
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,Real estate activities,From 20 to 34 years,Total,Percentage,France,2010,28.5,
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,Real estate activities,From 20 to 34 years,Total,Percentage,France,2011,26.4,
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,Real estate activities,From 20 to 34 years,Total,Percentage,France,2012,26.6,
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,Real estate activities,From 20 to 34 years,Total,Percentage,France,2013,42.8,b
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,Real estate activities,From 20 to 34 years,Total,Percentage,France,2014,35.5,b
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,Real estate activities,From 20 to 34 years,Total,Percentage,France,2015,32.0,
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,Real estate activities,From 20 to 34 years,Total,Percentage,France,2016,31.3,
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,Real estate activities,From 20 to 34 years,Total,Percentage,France,2017,25.0,
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,Real estate activities,From 20 to 34 years,Total,Percentage,France,2018,17.5,u
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,Real estate activities,From 20 to 34 years,Total,Percentage,France,2019,13.5,u
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,Real estate activities,From 20 to 34 years,Total,Percentage,France,2020,14.4,u
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,Real estate activities,From 20 to 34 years,Total,Percentage,France,2021,9.1,bdu
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,Real estate activities,From 20 to 34 years,Total,Percentage,France,2022,15.5,d
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,Real estate activities,From 20 to 34 years,Total,Percentage,France,2023,11.7,du
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,Real estate activities,From 20 to 34 years,Total,Percentage,Croatia,2008,,bu
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,Real estate activities,From 20 to 34 years,Total,Percentage,Croatia,2009,,u
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,Real estate activities,From 20 to 34 years,Total,Percentage,Croatia,2010,,bu
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,Real estate activities,From 20 to 34 years,Total,Percentage,Croatia,2011,,u
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,Real estate activities,From 20 to 34 years,Total,Percentage,Croatia,2014,,bu
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,Real estate activities,From 20 to 34 years,Total,Percentage,Croatia,2015,,u
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,Real estate activities,From 20 to 34 years,Total,Percentage,Croatia,2016,,u
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,Real estate activities,From 20 to 34 years,Total,Percentage,Croatia,2018,,u
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,Real estate activities,From 20 to 34 years,Total,Percentage,Croatia,2019,,u
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,Real estate activities,From 20 to 34 years,Total,Percentage,Croatia,2020,,u
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,Real estate activities,From 20 to 34 years,Total,Percentage,Croatia,2021,,bu
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,Real estate activities,From 20 to 34 years,Total,Percentage,Croatia,2022,,u
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,Real estate activities,From 20 to 34 years,Total,Percentage,Hungary,2008,,bu
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,Real estate activities,From 20 to 34 years,Total,Percentage,Hungary,2009,,u
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,Real estate activities,From 20 to 34 years,Total,Percentage,Hungary,2010,,u
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,Real estate activities,From 20 to 34 years,Total,Percentage,Hungary,2011,,u
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,Real estate activities,From 20 to 34 years,Total,Percentage,Hungary,2012,,u
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,Real estate activities,From 20 to 34 years,Total,Percentage,Hungary,2013,,u
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,Real estate activities,From 20 to 34 years,Total,Percentage,Hungary,2014,,bu
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,Real estate activities,From 20 to 34 years,Total,Percentage,Hungary,2015,,u
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,Real estate activities,From 20 to 34 years,Total,Percentage,Hungary,2016,,u
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,Real estate activities,From 20 to 34 years,Total,Percentage,Hungary,2017,,u
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,Real estate activities,From 20 to 34 years,Total,Percentage,Hungary,2018,,bu
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,Real estate activities,From 20 to 34 years,Total,Percentage,Hungary,2019,,u
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,Real estate activities,From 20 to 34 years,Total,Percentage,Hungary,2020,,u
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,Real estate activities,From 20 to 34 years,Total,Percentage,Hungary,2021,,bu
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,Real estate activities,From 20 to 34 years,Total,Percentage,Hungary,2022,,u
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,Real estate activities,From 20 to 34 years,Total,Percentage,Hungary,2023,,u
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,Real estate activities,From 20 to 34 years,Total,Percentage,Ireland,2008,,bu
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,Real estate activities,From 20 to 34 years,Total,Percentage,Ireland,2009,,u
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,Real estate activities,From 20 to 34 years,Total,Percentage,Ireland,2010,,u
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,Real estate activities,From 20 to 34 years,Total,Percentage,Ireland,2011,,u
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,Real estate activities,From 20 to 34 years,Total,Percentage,Ireland,2012,,u
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,Real estate activities,From 20 to 34 years,Total,Percentage,Ireland,2013,,u
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,Real estate activities,From 20 to 34 years,Total,Percentage,Ireland,2014,,bu
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,Real estate activities,From 20 to 34 years,Total,Percentage,Ireland,2015,,u
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,Real estate activities,From 20 to 34 years,Total,Percentage,Ireland,2016,,u
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,Real estate activities,From 20 to 34 years,Total,Percentage,Ireland,2017,,bu
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,Real estate activities,From 20 to 34 years,Total,Percentage,Ireland,2018,,u
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,Real estate activities,From 20 to 34 years,Total,Percentage,Ireland,2019,,u
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,Real estate activities,From 20 to 34 years,Total,Percentage,Ireland,2020,,u
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,Real estate activities,From 20 to 34 years,Total,Percentage,Ireland,2021,,bu
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,Real estate activities,From 20 to 34 years,Total,Percentage,Ireland,2022,,u
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,Real estate activities,From 20 to 34 years,Total,Percentage,Ireland,2023,,u
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,Real estate activities,From 20 to 34 years,Total,Percentage,Italy,2008,,bu
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,Real estate activities,From 20 to 34 years,Total,Percentage,Italy,2009,23.9,u
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,Real estate activities,From 20 to 34 years,Total,Percentage,Italy,2010,29.2,u
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,Real estate activities,From 20 to 34 years,Total,Percentage,Italy,2011,40.2,u
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,Real estate activities,From 20 to 34 years,Total,Percentage,Italy,2012,54.5,
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,Real estate activities,From 20 to 34 years,Total,Percentage,Italy,2013,28.4,u
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,Real estate activities,From 20 to 34 years,Total,Percentage,Italy,2014,,bu
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,Real estate activities,From 20 to 34 years,Total,Percentage,Italy,2015,44.2,u
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,Real estate activities,From 20 to 34 years,Total,Percentage,Italy,2016,52.4,
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,Real estate activities,From 20 to 34 years,Total,Percentage,Italy,2017,38.1,
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,Real estate activities,From 20 to 34 years,Total,Percentage,Italy,2018,28.6,bu
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,Real estate activities,From 20 to 34 years,Total,Percentage,Italy,2019,25.7,u
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,Real estate activities,From 20 to 34 years,Total,Percentage,Italy,2020,32.6,u
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,Real estate activities,From 20 to 34 years,Total,Percentage,Italy,2021,44.5,b
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,Real estate activities,From 20 to 34 years,Total,Percentage,Italy,2022,40.3,
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,Real estate activities,From 20 to 34 years,Total,Percentage,Italy,2023,58.2,
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,Real estate activities,From 20 to 34 years,Total,Percentage,Lithuania,2008,,bu
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,Real estate activities,From 20 to 34 years,Total,Percentage,Lithuania,2009,,u
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,Real estate activities,From 20 to 34 years,Total,Percentage,Lithuania,2010,,u
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,Real estate activities,From 20 to 34 years,Total,Percentage,Lithuania,2011,,u
